card,level,trophies,win,draw,lose
Archers,12,4200,1,0,0
Archers,13,4200,0,0,5
Archers,6,4300,0,0,4
Archers,7,4300,5,0,8
Archers,8,4300,13,0,27
Archers,9,4300,8,0,29
Archers,10,4300,1,0,6
Archers,11,4300,12,0,13
Archers,12,4300,1,0,1
Archers,13,4300,2,0,1
Archers,6,4400,0,0,2
Archers,7,4400,2,0,11
Archers,8,4400,14,0,32
Archers,9,4400,19,0,48
Archers,10,4400,3,0,21
Archers,11,4400,30,0,59
Archers,12,4400,2,0,5
Archers,13,4400,4,0,5
Archers,4,4500,0,0,1
Archers,5,4500,0,0,1
Archers,6,4500,1,0,1
Archers,7,4500,2,0,15
Archers,8,4500,16,0,38
Archers,9,4500,26,0,75
Archers,10,4500,21,0,31
Archers,11,4500,30,0,50
Archers,12,4500,7,0,4
Archers,13,4500,5,0,8
Archers,1,4600,0,0,1
Archers,6,4600,0,0,3
Archers,7,4600,4,0,11
Archers,8,4600,9,0,40
Archers,9,4600,31,0,68
Archers,10,4600,45,0,53
Archers,11,4600,42,0,49
Archers,12,4600,9,0,12
Archers,13,4600,3,0,7
Archers,3,4700,0,0,1
Archers,6,4700,0,0,1
Archers,7,4700,1,0,5
Archers,8,4700,5,0,24
Archers,9,4700,46,0,62
Archers,10,4700,58,0,68
Archers,11,4700,39,0,66
Archers,12,4700,39,0,41
Archers,13,4700,16,0,14
Archers,7,4800,0,0,4
Archers,8,4800,2,0,15
Archers,9,4800,30,0,63
Archers,10,4800,67,0,99
Archers,11,4800,110,0,137
Archers,12,4800,65,0,72
Archers,13,4800,25,0,35
Archers,7,4900,1,0,2
Archers,8,4900,1,0,1
Archers,9,4900,20,0,40
Archers,10,4900,60,0,98
Archers,11,4900,117,0,175
Archers,12,4900,131,0,144
Archers,13,4900,67,0,66
Archers,8,5000,0,0,2
Archers,9,5000,16,0,17
Archers,10,5000,45,0,71
Archers,11,5000,159,0,172
Archers,12,5000,218,0,219
Archers,13,5000,155,0,127
Archers,9,5100,2,0,5
Archers,10,5100,16,0,32
Archers,11,5100,103,0,145
Archers,12,5100,240,0,277
Archers,13,5100,257,0,208
Archers,9,5200,0,0,3
Archers,10,5200,0,0,10
Archers,11,5200,52,0,90
Archers,12,5200,193,0,247
Archers,13,5200,345,0,314
Archers,10,5300,1,0,3
Archers,11,5300,25,0,34
Archers,12,5300,121,0,165
Archers,13,5300,438,0,366
Archers,11,5400,1,0,11
Archers,12,5400,66,0,104
Archers,13,5400,407,0,417
Archers,7,5500,0,0,1
Archers,11,5500,1,0,1
Archers,12,5500,33,0,38
Archers,13,5500,337,0,368
Archers,11,5600,0,0,2
Archers,12,5600,19,0,23
Archers,13,5600,279,0,277
Archers,12,5700,4,0,10
Archers,13,5700,183,0,206
Archers,12,5800,3,0,5
Archers,13,5800,102,0,114
Archers,12,5900,1,0,2
Archers,13,5900,71,0,67
Archers,13,6000,40,0,48
Archers,12,6100,0,0,2
Archers,13,6100,28,0,35
Archers,12,6200,0,0,1
Archers,13,6200,15,0,10
Archers,13,6300,11,0,5
Archers,13,6400,4,0,2
Archers,13,6500,2,0,2
Archers,13,6600,2,0,2
Archers,13,6700,1,0,1
Archers,13,6900,1,0,1
Archers,13,7000,1,0,1
Archers,13,7500,0,0,1
Arrows,9,600,1,0,0
Arrows,11,600,0,0,1
Arrows,8,800,0,0,1
Arrows,3,900,0,0,1
Arrows,4,900,0,0,1
Arrows,7,900,0,0,1
Arrows,5,1000,0,0,1
Arrows,7,1000,1,0,0
Arrows,5,1200,1,0,2
Arrows,6,1200,0,0,3
Arrows,6,1300,0,0,2
Arrows,7,1300,0,0,1
Arrows,6,1400,2,0,1
Arrows,7,1400,0,0,1
Arrows,6,1500,1,0,2
Arrows,7,1500,0,0,1
Arrows,8,1600,2,0,0
Arrows,4,1700,0,0,1
Arrows,5,1700,0,0,3
Arrows,6,1700,1,0,2
Arrows,7,1700,4,0,1
Arrows,8,1700,1,0,2
Arrows,13,1700,0,0,1
Arrows,6,1800,0,0,7
Arrows,7,1800,4,0,12
Arrows,8,1800,2,0,1
Arrows,9,1800,0,0,1
Arrows,6,1900,1,0,3
Arrows,7,1900,1,0,4
Arrows,8,1900,0,0,2
Arrows,9,1900,1,0,0
Arrows,6,2000,2,0,0
Arrows,7,2000,1,0,2
Arrows,13,2000,0,0,1
Arrows,5,2100,0,0,1
Arrows,6,2100,4,0,2
Arrows,7,2100,6,0,4
Arrows,8,2100,1,0,1
Arrows,10,2100,0,0,1
Arrows,12,2100,1,0,0
Arrows,5,2200,0,0,2
Arrows,6,2200,3,0,2
Arrows,7,2200,4,0,8
Arrows,8,2200,2,0,2
Arrows,6,2300,4,0,0
Arrows,7,2300,2,0,1
Arrows,8,2300,2,0,0
Arrows,12,2300,0,0,2
Arrows,13,2300,0,0,1
Arrows,4,2400,1,0,0
Arrows,6,2400,6,0,2
Arrows,7,2400,6,0,9
Arrows,8,2400,5,0,4
Arrows,12,2400,1,0,0
Arrows,6,2500,1,0,4
Arrows,7,2500,3,0,4
Arrows,8,2500,1,0,1
Arrows,3,2600,1,0,0
Arrows,5,2600,1,0,0
Arrows,6,2600,1,0,0
Arrows,7,2600,3,0,0
Arrows,8,2600,0,0,1
Arrows,9,2600,0,0,1
Arrows,6,2700,4,0,2
Arrows,7,2700,4,0,1
Arrows,8,2700,1,0,1
Arrows,9,2700,0,0,1
Arrows,13,2700,0,0,1
Arrows,7,2800,4,0,7
Arrows,8,2800,3,0,1
Arrows,5,2900,0,0,2
Arrows,6,2900,5,0,2
Arrows,7,2900,3,0,5
Arrows,8,2900,3,0,2
Arrows,9,2900,1,0,1
Arrows,6,3000,1,0,0
Arrows,7,3000,4,0,1
Arrows,8,3000,1,0,1
Arrows,9,3000,1,0,1
Arrows,12,3000,0,0,2
Arrows,13,3000,0,0,1
Arrows,5,3100,0,0,1
Arrows,6,3100,3,0,2
Arrows,7,3100,1,0,6
Arrows,8,3100,3,0,5
Arrows,9,3100,0,0,2
Arrows,13,3100,1,0,1
Arrows,5,3200,0,0,1
Arrows,6,3200,2,0,3
Arrows,7,3200,1,0,4
Arrows,8,3200,5,0,6
Arrows,9,3200,2,0,1
Arrows,5,3300,0,0,1
Arrows,6,3300,3,0,0
Arrows,7,3300,3,0,2
Arrows,8,3300,3,0,3
Arrows,9,3300,1,0,0
Arrows,12,3300,0,0,1
Arrows,13,3300,0,0,2
Arrows,6,3400,0,0,4
Arrows,7,3400,3,0,11
Arrows,8,3400,8,0,13
Arrows,9,3400,1,0,1
Arrows,10,3400,0,0,2
Arrows,13,3400,0,0,2
Arrows,4,3500,0,0,1
Arrows,6,3500,0,0,2
Arrows,7,3500,4,0,12
Arrows,8,3500,6,0,15
Arrows,9,3500,3,0,5
Arrows,10,3500,0,0,1
Arrows,5,3600,0,0,1
Arrows,6,3600,5,0,5
Arrows,7,3600,6,0,11
Arrows,8,3600,17,0,25
Arrows,9,3600,4,0,8
Arrows,10,3600,2,0,3
Arrows,12,3600,0,0,1
Arrows,13,3600,2,0,1
Arrows,4,3700,0,0,1
Arrows,5,3700,0,0,2
Arrows,6,3700,5,0,21
Arrows,7,3700,28,0,47
Arrows,8,3700,33,0,59
Arrows,9,3700,16,0,26
Arrows,10,3700,0,0,7
Arrows,11,3700,0,0,2
Arrows,13,3700,0,0,1
Arrows,4,3800,0,0,1
Arrows,5,3800,0,0,1
Arrows,6,3800,1,0,9
Arrows,7,3800,26,0,50
Arrows,8,3800,34,0,72
Arrows,9,3800,23,0,29
Arrows,10,3800,2,0,3
Arrows,11,3800,1,0,2
Arrows,5,3900,1,0,1
Arrows,6,3900,3,0,11
Arrows,7,3900,16,0,36
Arrows,8,3900,20,0,64
Arrows,9,3900,15,0,15
Arrows,10,3900,3,0,3
Arrows,11,3900,0,0,2
Arrows,12,3900,2,0,0
Arrows,5,4000,0,0,1
Arrows,6,4000,3,0,2
Arrows,7,4000,10,0,15
Arrows,8,4000,11,0,19
Arrows,9,4000,9,0,14
Arrows,10,4000,2,0,6
Arrows,11,4000,1,0,2
Arrows,12,4000,2,0,4
Arrows,13,4000,2,0,8
Arrows,1,4100,0,0,1
Arrows,6,4100,1,0,3
Arrows,7,4100,6,0,21
Arrows,8,4100,11,0,42
Arrows,9,4100,10,0,26
Arrows,10,4100,1,0,5
Arrows,11,4100,1,0,5
Arrows,12,4100,1,0,7
Arrows,13,4100,1,0,12
Arrows,2,4200,0,0,1
Arrows,5,4200,0,0,1
Arrows,6,4200,2,0,9
Arrows,7,4200,6,0,29
Arrows,8,4200,19,0,60
Arrows,9,4200,18,0,42
Arrows,10,4200,6,0,11
Arrows,11,4200,4,0,5
Arrows,12,4200,1,0,3
Arrows,13,4200,3,0,8
Arrows,5,4300,1,0,0
Arrows,6,4300,5,0,11
Arrows,7,4300,13,0,62
Arrows,8,4300,36,0,113
Arrows,9,4300,31,0,84
Arrows,10,4300,12,0,19
Arrows,11,4300,2,0,14
Arrows,12,4300,1,0,2
Arrows,13,4300,1,0,4
Arrows,4,4400,0,0,1
Arrows,6,4400,2,0,15
Arrows,7,4400,18,0,73
Arrows,8,4400,75,0,178
Arrows,9,4400,68,0,132
Arrows,10,4400,20,0,47
Arrows,11,4400,7,0,18
Arrows,12,4400,2,0,6
Arrows,13,4400,6,0,10
Arrows,5,4500,0,0,1
Arrows,6,4500,4,0,10
Arrows,7,4500,23,0,65
Arrows,8,4500,107,0,243
Arrows,9,4500,125,0,248
Arrows,10,4500,64,0,93
Arrows,11,4500,18,0,35
Arrows,12,4500,7,0,6
Arrows,13,4500,9,0,12
Arrows,4,4600,2,0,0
Arrows,6,4600,6,0,4
Arrows,7,4600,29,0,47
Arrows,8,4600,134,0,267
Arrows,9,4600,209,0,345
Arrows,10,4600,119,0,200
Arrows,11,4600,70,0,103
Arrows,12,4600,23,0,36
Arrows,13,4600,14,0,11
Arrows,3,4700,0,0,1
Arrows,5,4700,1,0,0
Arrows,6,4700,0,0,3
Arrows,7,4700,16,0,54
Arrows,8,4700,106,0,212
Arrows,9,4700,267,0,381
Arrows,10,4700,198,0,302
Arrows,11,4700,198,0,204
Arrows,12,4700,65,0,74
Arrows,13,4700,22,0,32
Arrows,6,4800,0,0,2
Arrows,7,4800,6,0,20
Arrows,8,4800,87,0,183
Arrows,9,4800,257,0,441
Arrows,10,4800,269,0,429
Arrows,11,4800,286,0,399
Arrows,12,4800,184,0,184
Arrows,13,4800,44,0,40
Arrows,7,4900,3,0,11
Arrows,8,4900,37,0,89
Arrows,9,4900,208,0,363
Arrows,10,4900,321,0,482
Arrows,11,4900,472,0,584
Arrows,12,4900,354,0,350
Arrows,13,4900,122,0,122
Arrows,7,5000,0,0,6
Arrows,8,5000,21,0,36
Arrows,9,5000,120,0,211
Arrows,10,5000,308,0,487
Arrows,11,5000,662,0,780
Arrows,12,5000,593,0,628
Arrows,13,5000,289,0,243
Arrows,8,5100,0,0,6
Arrows,9,5100,35,0,61
Arrows,10,5100,175,0,250
Arrows,11,5100,495,0,662
Arrows,12,5100,727,0,769
Arrows,13,5100,496,0,387
Arrows,9,5200,6,0,17
Arrows,10,5200,59,0,113
Arrows,11,5200,377,0,545
Arrows,12,5200,720,0,900
Arrows,13,5200,739,0,584
Arrows,9,5300,2,0,3
Arrows,10,5300,20,0,37
Arrows,11,5300,176,0,260
Arrows,12,5300,541,0,691
Arrows,13,5300,971,0,867
Arrows,9,5400,1,0,1
Arrows,10,5400,4,0,9
Arrows,11,5400,77,0,115
Arrows,12,5400,396,0,464
Arrows,13,5400,937,0,1025
Arrows,10,5500,0,0,3
Arrows,11,5500,30,0,52
Arrows,12,5500,204,0,269
Arrows,13,5500,918,0,945
Arrows,9,5600,0,0,1
Arrows,10,5600,0,0,2
Arrows,11,5600,15,0,19
Arrows,12,5600,152,0,186
Arrows,13,5600,837,0,854
Arrows,10,5700,0,0,1
Arrows,11,5700,4,0,5
Arrows,12,5700,77,0,84
Arrows,13,5700,656,0,617
Arrows,10,5800,1,0,0
Arrows,11,5800,2,0,0
Arrows,12,5800,41,0,61
Arrows,13,5800,443,0,438
Arrows,12,5900,19,0,38
Arrows,13,5900,315,0,319
Arrows,11,6000,1,0,0
Arrows,12,6000,18,0,19
Arrows,13,6000,223,0,185
Arrows,12,6100,9,0,8
Arrows,13,6100,109,0,113
Arrows,11,6200,0,0,1
Arrows,12,6200,1,0,5
Arrows,13,6200,65,0,75
Arrows,12,6300,2,0,3
Arrows,13,6300,49,0,28
Arrows,13,6400,32,0,24
Arrows,12,6500,1,0,0
Arrows,13,6500,11,0,26
Arrows,13,6600,12,0,18
Arrows,13,6700,6,0,8
Arrows,13,6800,10,0,7
Arrows,13,6900,3,0,2
Arrows,13,7000,11,0,1
Arrows,13,7100,0,0,1
Arrows,13,7200,2,0,2
Arrows,13,7300,2,0,2
Arrows,13,7400,1,0,1
Arrows,13,7500,2,0,0
Arrows,13,7600,1,0,0
Arrows,13,7700,1,0,0
Arrows,13,7800,0,0,1
Baby Dragon,8,600,1,0,0
Baby Dragon,6,800,0,0,1
Baby Dragon,7,800,1,0,1
Baby Dragon,10,800,1,0,0
Baby Dragon,6,900,0,0,2
Baby Dragon,7,900,1,0,1
Baby Dragon,7,1000,2,0,1
Baby Dragon,12,1000,0,0,1
Baby Dragon,7,1100,1,0,7
Baby Dragon,8,1100,1,0,0
Baby Dragon,9,1100,0,0,1
Baby Dragon,6,1200,1,0,4
Baby Dragon,7,1200,0,0,9
Baby Dragon,6,1300,0,0,1
Baby Dragon,7,1300,0,0,4
Baby Dragon,8,1300,0,0,1
Baby Dragon,10,1300,1,0,4
Baby Dragon,11,1300,0,0,1
Baby Dragon,6,1400,3,0,4
Baby Dragon,7,1400,3,0,10
Baby Dragon,8,1400,0,0,2
Baby Dragon,11,1400,0,0,1
Baby Dragon,6,1500,2,0,1
Baby Dragon,7,1500,1,0,5
Baby Dragon,8,1500,1,0,2
Baby Dragon,6,1600,0,0,1
Baby Dragon,7,1600,3,0,4
Baby Dragon,8,1600,2,0,2
Baby Dragon,9,1600,1,0,0
Baby Dragon,10,1600,0,0,1
Baby Dragon,11,1600,0,0,2
Baby Dragon,6,1700,2,0,11
Baby Dragon,7,1700,7,0,19
Baby Dragon,8,1700,4,0,4
Baby Dragon,9,1700,2,0,2
Baby Dragon,10,1700,0,0,1
Baby Dragon,6,1800,3,0,12
Baby Dragon,7,1800,9,0,40
Baby Dragon,8,1800,10,0,17
Baby Dragon,10,1800,0,0,1
Baby Dragon,6,1900,1,0,0
Baby Dragon,7,1900,13,0,15
Baby Dragon,8,1900,4,0,8
Baby Dragon,9,1900,1,0,0
Baby Dragon,6,2000,2,0,1
Baby Dragon,7,2000,1,0,2
Baby Dragon,8,2000,1,0,1
Baby Dragon,6,2100,3,0,2
Baby Dragon,7,2100,15,0,13
Baby Dragon,8,2100,8,0,12
Baby Dragon,9,2100,1,0,0
Baby Dragon,11,2100,1,0,0
Baby Dragon,6,2200,2,0,8
Baby Dragon,7,2200,10,0,31
Baby Dragon,8,2200,12,0,22
Baby Dragon,9,2200,1,0,1
Baby Dragon,10,2200,0,0,1
Baby Dragon,6,2300,3,0,2
Baby Dragon,7,2300,7,0,7
Baby Dragon,8,2300,8,0,4
Baby Dragon,9,2300,1,0,1
Baby Dragon,11,2300,1,0,1
Baby Dragon,6,2400,2,0,2
Baby Dragon,7,2400,23,0,40
Baby Dragon,8,2400,18,0,17
Baby Dragon,9,2400,4,0,2
Baby Dragon,10,2400,1,0,0
Baby Dragon,6,2500,0,0,4
Baby Dragon,7,2500,9,0,15
Baby Dragon,8,2500,6,0,17
Baby Dragon,9,2500,5,0,3
Baby Dragon,7,2600,7,0,6
Baby Dragon,8,2600,6,0,6
Baby Dragon,9,2600,1,0,0
Baby Dragon,12,2600,3,0,1
Baby Dragon,6,2700,2,0,1
Baby Dragon,7,2700,9,0,7
Baby Dragon,8,2700,17,0,8
Baby Dragon,9,2700,2,0,3
Baby Dragon,10,2700,1,0,0
Baby Dragon,6,2800,2,0,4
Baby Dragon,7,2800,10,0,11
Baby Dragon,8,2800,17,0,13
Baby Dragon,9,2800,2,0,2
Baby Dragon,6,2900,0,0,2
Baby Dragon,7,2900,11,0,21
Baby Dragon,8,2900,16,0,23
Baby Dragon,9,2900,2,0,3
Baby Dragon,6,3000,0,0,2
Baby Dragon,7,3000,4,0,3
Baby Dragon,8,3000,6,0,4
Baby Dragon,9,3000,2,0,1
Baby Dragon,10,3000,0,0,1
Baby Dragon,13,3000,0,0,1
Baby Dragon,6,3100,1,0,4
Baby Dragon,7,3100,13,0,14
Baby Dragon,8,3100,15,0,25
Baby Dragon,9,3100,4,0,6
Baby Dragon,10,3100,0,0,1
Baby Dragon,11,3100,0,0,2
Baby Dragon,13,3100,1,0,0
Baby Dragon,6,3200,2,0,2
Baby Dragon,7,3200,15,0,11
Baby Dragon,8,3200,14,0,24
Baby Dragon,9,3200,8,0,8
Baby Dragon,6,3300,1,0,1
Baby Dragon,7,3300,13,0,4
Baby Dragon,8,3300,13,0,6
Baby Dragon,9,3300,10,0,5
Baby Dragon,13,3300,0,0,1
Baby Dragon,6,3400,2,0,7
Baby Dragon,7,3400,18,0,29
Baby Dragon,8,3400,27,0,56
Baby Dragon,9,3400,9,0,13
Baby Dragon,10,3400,2,0,0
Baby Dragon,11,3400,0,0,2
Baby Dragon,13,3400,0,0,2
Baby Dragon,6,3500,4,0,3
Baby Dragon,7,3500,13,0,38
Baby Dragon,8,3500,30,0,63
Baby Dragon,9,3500,17,0,20
Baby Dragon,10,3500,1,0,3
Baby Dragon,11,3500,0,0,2
Baby Dragon,6,3600,1,0,3
Baby Dragon,7,3600,23,0,46
Baby Dragon,8,3600,71,0,91
Baby Dragon,9,3600,22,0,34
Baby Dragon,10,3600,4,0,8
Baby Dragon,11,3600,0,0,5
Baby Dragon,12,3600,0,0,4
Baby Dragon,13,3600,1,0,1
Baby Dragon,6,3700,9,0,12
Baby Dragon,7,3700,50,0,120
Baby Dragon,8,3700,136,0,255
Baby Dragon,9,3700,59,0,87
Baby Dragon,10,3700,12,0,18
Baby Dragon,11,3700,0,0,3
Baby Dragon,12,3700,1,0,2
Baby Dragon,13,3700,0,0,1
Baby Dragon,6,3800,6,0,16
Baby Dragon,7,3800,56,0,122
Baby Dragon,8,3800,149,0,263
Baby Dragon,9,3800,90,0,131
Baby Dragon,10,3800,15,0,12
Baby Dragon,12,3800,2,0,2
Baby Dragon,6,3900,1,0,3
Baby Dragon,7,3900,20,0,56
Baby Dragon,8,3900,93,0,200
Baby Dragon,9,3900,72,0,121
Baby Dragon,10,3900,8,0,27
Baby Dragon,12,3900,0,0,1
Baby Dragon,13,3900,1,0,0
Baby Dragon,6,4000,1,0,1
Baby Dragon,7,4000,10,0,15
Baby Dragon,8,4000,36,0,75
Baby Dragon,9,4000,25,0,51
Baby Dragon,10,4000,12,0,10
Baby Dragon,11,4000,3,0,6
Baby Dragon,12,4000,2,0,6
Baby Dragon,13,4000,3,0,5
Baby Dragon,6,4100,1,0,7
Baby Dragon,7,4100,10,0,20
Baby Dragon,8,4100,28,0,98
Baby Dragon,9,4100,32,0,80
Baby Dragon,10,4100,8,0,26
Baby Dragon,11,4100,1,0,8
Baby Dragon,12,4100,3,0,7
Baby Dragon,13,4100,4,0,10
Baby Dragon,6,4200,0,0,4
Baby Dragon,7,4200,3,0,34
Baby Dragon,8,4200,69,0,141
Baby Dragon,9,4200,61,0,139
Baby Dragon,10,4200,19,0,32
Baby Dragon,11,4200,4,0,5
Baby Dragon,12,4200,3,0,6
Baby Dragon,13,4200,2,0,9
Baby Dragon,6,4300,1,0,8
Baby Dragon,7,4300,23,0,46
Baby Dragon,8,4300,88,0,222
Baby Dragon,9,4300,117,0,238
Baby Dragon,10,4300,58,0,85
Baby Dragon,11,4300,5,0,9
Baby Dragon,12,4300,1,0,6
Baby Dragon,13,4300,4,0,8
Baby Dragon,6,4400,1,0,2
Baby Dragon,7,4400,20,0,45
Baby Dragon,8,4400,115,0,301
Baby Dragon,9,4400,180,0,460
Baby Dragon,10,4400,89,0,186
Baby Dragon,11,4400,11,0,18
Baby Dragon,12,4400,3,0,8
Baby Dragon,13,4400,2,0,7
Baby Dragon,6,4500,3,0,3
Baby Dragon,7,4500,22,0,36
Baby Dragon,8,4500,120,0,302
Baby Dragon,9,4500,281,0,657
Baby Dragon,10,4500,207,0,385
Baby Dragon,11,4500,37,0,34
Baby Dragon,12,4500,7,0,10
Baby Dragon,13,4500,7,0,10
Baby Dragon,6,4600,0,0,3
Baby Dragon,7,4600,11,0,27
Baby Dragon,8,4600,91,0,237
Baby Dragon,9,4600,363,0,622
Baby Dragon,10,4600,478,0,659
Baby Dragon,11,4600,92,0,111
Baby Dragon,12,4600,28,0,9
Baby Dragon,13,4600,8,0,15
Baby Dragon,6,4700,2,0,0
Baby Dragon,7,4700,3,0,11
Baby Dragon,8,4700,58,0,103
Baby Dragon,9,4700,269,0,591
Baby Dragon,10,4700,558,0,857
Baby Dragon,11,4700,190,0,259
Baby Dragon,12,4700,32,0,36
Baby Dragon,13,4700,15,0,16
Baby Dragon,7,4800,0,0,3
Baby Dragon,8,4800,19,0,64
Baby Dragon,9,4800,256,0,398
Baby Dragon,10,4800,645,0,1017
Baby Dragon,11,4800,437,0,427
Baby Dragon,12,4800,80,0,86
Baby Dragon,13,4800,29,0,27
Baby Dragon,7,4900,1,0,1
Baby Dragon,8,4900,13,0,21
Baby Dragon,9,4900,126,0,218
Baby Dragon,10,4900,580,0,932
Baby Dragon,11,4900,582,0,731
Baby Dragon,12,4900,220,0,197
Baby Dragon,13,4900,92,0,71
Baby Dragon,8,5000,1,0,4
Baby Dragon,9,5000,51,0,98
Baby Dragon,10,5000,398,0,534
Baby Dragon,11,5000,807,0,927
Baby Dragon,12,5000,441,0,341
Baby Dragon,13,5000,167,0,143
Baby Dragon,8,5100,0,0,2
Baby Dragon,9,5100,6,0,19
Baby Dragon,10,5100,134,0,221
Baby Dragon,11,5100,588,0,785
Baby Dragon,12,5100,565,0,502
Baby Dragon,13,5100,323,0,260
Baby Dragon,8,5200,0,0,1
Baby Dragon,9,5200,1,0,4
Baby Dragon,10,5200,46,0,84
Baby Dragon,11,5200,294,0,463
Baby Dragon,12,5200,593,0,634
Baby Dragon,13,5200,467,0,408
Baby Dragon,10,5300,9,0,20
Baby Dragon,11,5300,143,0,211
Baby Dragon,12,5300,420,0,502
Baby Dragon,13,5300,562,0,545
Baby Dragon,10,5400,2,0,8
Baby Dragon,11,5400,40,0,70
Baby Dragon,12,5400,256,0,305
Baby Dragon,13,5400,649,0,670
Baby Dragon,10,5500,0,0,4
Baby Dragon,11,5500,11,0,21
Baby Dragon,12,5500,132,0,181
Baby Dragon,13,5500,604,0,558
Baby Dragon,11,5600,3,0,17
Baby Dragon,12,5600,83,0,68
Baby Dragon,13,5600,497,0,462
Baby Dragon,11,5700,1,0,0
Baby Dragon,12,5700,24,0,40
Baby Dragon,13,5700,322,0,344
Baby Dragon,12,5800,11,0,9
Baby Dragon,13,5800,251,0,244
Baby Dragon,12,5900,9,0,7
Baby Dragon,13,5900,159,0,173
Baby Dragon,12,6000,5,0,2
Baby Dragon,13,6000,131,0,92
Baby Dragon,12,6100,0,0,1
Baby Dragon,13,6100,67,0,58
Baby Dragon,12,6200,1,0,1
Baby Dragon,13,6200,52,0,60
Baby Dragon,12,6300,0,0,1
Baby Dragon,13,6300,28,0,37
Baby Dragon,13,6400,23,0,20
Baby Dragon,13,6500,21,0,14
Baby Dragon,13,6600,15,0,13
Baby Dragon,13,6700,6,0,5
Baby Dragon,13,6800,3,0,4
Baby Dragon,13,6900,2,0,2
Baby Dragon,13,7000,2,0,4
Baby Dragon,13,7100,1,0,3
Baby Dragon,13,7200,1,0,0
Baby Dragon,13,7300,1,0,1
Baby Dragon,13,7500,0,0,1
Baby Dragon,13,7700,0,0,1
Balloon,6,1400,0,0,1
Balloon,8,1500,1,0,0
Balloon,8,1600,0,0,2
Balloon,6,1700,0,0,2
Balloon,7,1700,2,0,1
Balloon,9,1700,0,0,1
Balloon,6,1800,2,0,9
Balloon,7,1800,2,0,5
Balloon,8,1800,1,0,1
