card,level,trophies,win,draw,lose
Arrows,8,2200,2,0,2
Arrows,11,2200,1,0,0
Arrows,7,2300,2,0,0
Arrows,9,2300,1,0,0
Arrows,10,2300,0,0,1
Arrows,12,2300,0,0,1
Arrows,13,2300,0,0,1
Arrows,6,2400,0,0,3
Arrows,7,2400,2,0,2
Arrows,8,2400,5,0,3
Arrows,12,2400,0,0,1
Arrows,5,2500,1,0,0
Arrows,6,2500,0,0,2
Arrows,7,2500,4,0,2
Arrows,8,2500,1,0,0
Arrows,5,2600,2,0,0
Arrows,6,2600,1,0,3
Arrows,7,2600,1,0,1
Arrows,13,2600,0,0,1
Arrows,6,2700,1,0,1
Arrows,7,2700,2,0,2
Arrows,8,2700,1,0,0
Arrows,6,2800,0,0,4
Arrows,7,2800,3,0,5
Arrows,8,2800,2,0,0
Arrows,7,2900,2,0,1
Arrows,8,2900,2,0,3
Arrows,6,3000,0,0,1
Arrows,7,3000,2,0,0
Arrows,8,3000,2,0,0
Arrows,9,3000,0,0,1
Arrows,6,3100,2,0,0
Arrows,7,3100,1,0,0
Arrows,8,3100,1,0,1
Arrows,13,3100,0,0,1
Arrows,6,3200,0,0,1
Arrows,7,3200,2,0,3
Arrows,8,3200,2,0,2
Arrows,11,3200,0,0,1
Arrows,6,3300,2,0,0
Arrows,7,3300,1,0,2
Arrows,9,3300,2,0,1
Arrows,10,3300,1,0,0
Arrows,6,3400,2,0,1
Arrows,7,3400,7,0,5
Arrows,8,3400,5,0,7
Arrows,9,3400,2,0,2
Arrows,13,3400,1,0,1
Arrows,6,3500,2,0,2
Arrows,7,3500,5,0,5
Arrows,8,3500,3,0,7
Arrows,9,3500,2,0,5
Arrows,12,3500,0,0,1
Arrows,5,3600,1,0,0
Arrows,6,3600,3,0,0
Arrows,7,3600,6,0,6
Arrows,8,3600,10,0,17
Arrows,9,3600,5,0,5
Arrows,10,3600,2,0,1
Arrows,13,3600,0,0,1
Arrows,6,3700,2,0,7
Arrows,7,3700,14,0,27
Arrows,8,3700,22,0,45
Arrows,9,3700,12,0,7
Arrows,10,3700,0,0,1
Arrows,11,3700,1,0,1
Arrows,13,3700,0,0,4
Arrows,3,3800,0,0,1
Arrows,6,3800,5,0,10
Arrows,7,3800,28,0,33
Arrows,8,3800,20,0,37
Arrows,9,3800,13,0,14
Arrows,10,3800,2,0,2
Arrows,12,3800,0,0,1
Arrows,13,3800,0,0,1
Arrows,6,3900,1,0,3
Arrows,7,3900,6,0,25
Arrows,8,3900,22,0,42
Arrows,9,3900,7,0,18
Arrows,10,3900,2,0,5
Arrows,11,3900,1,0,1
Arrows,6,4000,1,0,4
Arrows,7,4000,5,0,8
Arrows,8,4000,11,0,10
Arrows,9,4000,5,0,5
Arrows,10,4000,2,0,3
Arrows,11,4000,0,0,1
Arrows,12,4000,0,0,1
Arrows,13,4000,0,0,2
Arrows,6,4100,2,0,2
Arrows,7,4100,3,0,20
Arrows,8,4100,7,0,21
Arrows,9,4100,8,0,17
Arrows,10,4100,3,0,7
Arrows,11,4100,3,0,1
Arrows,12,4100,2,0,0
Arrows,13,4100,0,0,7
Arrows,1,4200,1,0,0
Arrows,6,4200,4,0,4
Arrows,7,4200,5,0,23
Arrows,8,4200,21,0,44
Arrows,9,4200,9,0,31
Arrows,10,4200,4,0,5
Arrows,11,4200,1,0,3
Arrows,12,4200,0,0,2
Arrows,13,4200,5,0,8
Arrows,5,4300,1,0,1
Arrows,6,4300,3,0,6
Arrows,7,4300,10,0,36
Arrows,8,4300,36,0,84
Arrows,9,4300,24,0,59
Arrows,10,4300,6,0,13
Arrows,11,4300,0,0,5
Arrows,12,4300,3,0,2
Arrows,13,4300,4,0,5
Arrows,1,4400,0,0,1
Arrows,5,4400,0,0,2
Arrows,6,4400,5,0,6
Arrows,7,4400,22,0,40
Arrows,8,4400,55,0,139
Arrows,9,4400,47,0,94
Arrows,10,4400,14,0,38
Arrows,11,4400,8,0,12
Arrows,12,4400,6,0,6
Arrows,13,4400,4,0,12
Arrows,5,4500,0,0,2
Arrows,6,4500,2,0,8
Arrows,7,4500,18,0,64
Arrows,8,4500,81,0,143
Arrows,9,4500,100,0,214
Arrows,10,4500,42,0,64
Arrows,11,4500,23,0,20
Arrows,12,4500,6,0,7
Arrows,13,4500,3,0,12
Arrows,6,4600,0,0,4
Arrows,7,4600,18,0,46
Arrows,8,4600,100,0,184
Arrows,9,4600,198,0,287
Arrows,10,4600,98,0,142
Arrows,11,4600,69,0,101
Arrows,12,4600,24,0,24
Arrows,13,4600,10,0,11
Arrows,6,4700,2,0,2
Arrows,7,4700,17,0,22
Arrows,8,4700,86,0,121
Arrows,9,4700,223,0,330
Arrows,10,4700,180,0,275
Arrows,11,4700,171,0,200
Arrows,12,4700,67,0,69
Arrows,13,4700,18,0,33
Arrows,7,4800,5,0,7
Arrows,8,4800,44,0,99
Arrows,9,4800,176,0,275
Arrows,10,4800,285,0,413
Arrows,11,4800,301,0,395
Arrows,12,4800,212,0,186
Arrows,13,4800,59,0,58
Arrows,7,4900,0,0,1
Arrows,8,4900,13,0,25
Arrows,9,4900,96,0,187
Arrows,10,4900,205,0,350
Arrows,11,4900,424,0,579
Arrows,12,4900,378,0,392
Arrows,13,4900,164,0,134
Arrows,7,5000,1,0,1
Arrows,8,5000,1,0,6
Arrows,9,5000,36,0,71
Arrows,10,5000,178,0,209
Arrows,11,5000,458,0,598
Arrows,12,5000,602,0,632
Arrows,13,5000,343,0,255
Arrows,6,5100,0,0,1
Arrows,9,5100,8,0,8
Arrows,10,5100,41,0,72
Arrows,11,5100,283,0,408
Arrows,12,5100,573,0,710
Arrows,13,5100,559,0,482
Arrows,9,5200,0,0,5
Arrows,10,5200,6,0,28
Arrows,11,5200,122,0,192
Arrows,12,5200,423,0,557
Arrows,13,5200,712,0,718
Arrows,9,5300,0,0,3
Arrows,10,5300,4,0,8
Arrows,11,5300,49,0,71
Arrows,12,5300,230,0,331
Arrows,13,5300,780,0,750
Arrows,10,5400,2,0,2
Arrows,11,5400,9,0,25
Arrows,12,5400,126,0,181
Arrows,13,5400,630,0,665
Arrows,11,5500,4,0,14
Arrows,12,5500,71,0,109
Arrows,13,5500,599,0,574
Arrows,11,5600,2,0,6
Arrows,12,5600,54,0,62
Arrows,13,5600,481,0,442
Arrows,11,5700,1,0,0
Arrows,12,5700,24,0,33
Arrows,13,5700,305,0,305
Arrows,11,5800,1,0,1
Arrows,12,5800,15,0,7
Arrows,13,5800,215,0,221
Arrows,10,5900,0,0,1
Arrows,12,5900,4,0,8
Arrows,13,5900,102,0,129
Arrows,12,6000,6,0,1
Arrows,13,6000,74,0,56
Arrows,12,6100,2,0,1
Arrows,13,6100,40,0,44
Arrows,12,6200,2,0,2
Arrows,13,6200,20,0,23
Arrows,12,6300,0,0,1
Arrows,13,6300,11,0,19
Arrows,13,6400,6,0,3
Arrows,13,6500,4,0,1
Arrows,13,6600,8,0,4
Arrows,13,6700,1,0,1
Arrows,13,6800,1,0,2
Baby Dragon,10,600,0,0,1
Baby Dragon,7,700,0,0,2
Baby Dragon,7,900,1,0,0
Baby Dragon,11,1000,0,0,1
Baby Dragon,6,1100,0,0,2
Baby Dragon,7,1100,1,0,1
Baby Dragon,8,1100,1,0,0
Baby Dragon,6,1200,0,0,3
Baby Dragon,7,1200,1,0,0
Baby Dragon,6,1300,0,0,1
Baby Dragon,7,1300,0,0,1
Baby Dragon,8,1300,0,0,2
Baby Dragon,10,1300,1,0,0
Baby Dragon,11,1300,0,0,2
Baby Dragon,6,1400,1,0,1
Baby Dragon,7,1400,1,0,4
Baby Dragon,8,1400,1,0,3
Baby Dragon,7,1500,1,0,3
Baby Dragon,8,1500,0,0,1
Baby Dragon,10,1500,0,0,1
Baby Dragon,6,1600,2,0,0
Baby Dragon,7,1600,3,0,2
Baby Dragon,8,1600,0,0,1
Baby Dragon,9,1600,1,0,1
Baby Dragon,10,1600,0,0,1
Baby Dragon,6,1700,0,0,2
Baby Dragon,7,1700,6,0,10
Baby Dragon,8,1700,1,0,2
Baby Dragon,10,1700,2,0,1
Baby Dragon,6,1800,3,0,3
Baby Dragon,7,1800,10,0,15
Baby Dragon,8,1800,1,0,15
Baby Dragon,9,1800,0,0,1
Baby Dragon,11,1800,0,0,1
Baby Dragon,6,1900,1,0,2
Baby Dragon,7,1900,4,0,12
Baby Dragon,8,1900,4,0,11
Baby Dragon,6,2000,0,0,1
Baby Dragon,7,2000,4,0,1
Baby Dragon,8,2000,3,0,1
Baby Dragon,6,2100,1,0,2
Baby Dragon,7,2100,11,0,8
Baby Dragon,8,2100,4,0,4
Baby Dragon,9,2100,1,0,0
Baby Dragon,11,2100,1,0,0
Baby Dragon,6,2200,4,0,2
Baby Dragon,7,2200,9,0,21
Baby Dragon,8,2200,7,0,16
Baby Dragon,11,2200,0,0,1
Baby Dragon,7,2300,2,0,2
Baby Dragon,8,2300,5,0,1
Baby Dragon,9,2300,0,0,1
Baby Dragon,6,2400,0,0,3
Baby Dragon,7,2400,6,0,15
Baby Dragon,8,2400,12,0,15
Baby Dragon,9,2400,0,0,2
Baby Dragon,10,2400,1,0,0
Baby Dragon,6,2500,1,0,4
Baby Dragon,7,2500,2,0,5
Baby Dragon,8,2500,3,0,8
Baby Dragon,9,2500,3,0,0
Baby Dragon,11,2500,0,0,1
Baby Dragon,7,2600,8,0,2
Baby Dragon,8,2600,4,0,2
Baby Dragon,9,2600,1,0,1
Baby Dragon,6,2700,2,0,0
Baby Dragon,7,2700,4,0,6
Baby Dragon,8,2700,8,0,4
Baby Dragon,9,2700,2,0,1
Baby Dragon,11,2700,0,0,2
Baby Dragon,6,2800,0,0,2
Baby Dragon,7,2800,7,0,6
Baby Dragon,8,2800,9,0,13
Baby Dragon,9,2800,1,0,1
Baby Dragon,6,2900,1,0,0
Baby Dragon,7,2900,5,0,9
Baby Dragon,8,2900,9,0,14
Baby Dragon,9,2900,0,0,3
Baby Dragon,10,2900,0,0,1
Baby Dragon,11,2900,0,0,1
Baby Dragon,6,3000,1,0,2
Baby Dragon,7,3000,7,0,3
Baby Dragon,8,3000,7,0,2
Baby Dragon,9,3000,2,0,2
Baby Dragon,10,3000,1,0,1
Baby Dragon,11,3000,0,0,2
Baby Dragon,12,3000,0,0,1
Baby Dragon,6,3100,1,0,1
Baby Dragon,7,3100,9,0,7
Baby Dragon,8,3100,5,0,7
Baby Dragon,9,3100,3,0,5
Baby Dragon,10,3100,1,0,2
Baby Dragon,13,3100,1,0,0
Baby Dragon,6,3200,0,0,1
Baby Dragon,7,3200,2,0,9
Baby Dragon,8,3200,5,0,9
Baby Dragon,9,3200,3,0,2
Baby Dragon,11,3200,0,0,1
Baby Dragon,6,3300,1,0,1
Baby Dragon,7,3300,4,0,3
Baby Dragon,8,3300,6,0,7
Baby Dragon,9,3300,2,0,2
Baby Dragon,10,3300,0,0,1
Baby Dragon,11,3300,0,0,1
Baby Dragon,7,3400,11,0,20
Baby Dragon,8,3400,21,0,21
Baby Dragon,9,3400,5,0,13
Baby Dragon,10,3400,0,0,1
Baby Dragon,11,3400,0,0,1
Baby Dragon,12,3400,0,0,2
Baby Dragon,13,3400,0,0,1
Baby Dragon,6,3500,0,0,3
Baby Dragon,7,3500,4,0,15
Baby Dragon,8,3500,18,0,33
Baby Dragon,9,3500,11,0,12
Baby Dragon,11,3500,0,0,1
Baby Dragon,12,3500,0,0,2
Baby Dragon,13,3500,0,0,1
Baby Dragon,7,3600,19,0,29
Baby Dragon,8,3600,53,0,45
Baby Dragon,9,3600,21,0,16
Baby Dragon,10,3600,2,0,3
Baby Dragon,13,3600,0,0,2
Baby Dragon,6,3700,5,0,4
Baby Dragon,7,3700,30,0,73
Baby Dragon,8,3700,75,0,157
Baby Dragon,9,3700,38,0,58
Baby Dragon,10,3700,2,0,6
Baby Dragon,11,3700,1,0,2
Baby Dragon,12,3700,2,0,3
Baby Dragon,13,3700,0,0,2
Baby Dragon,6,3800,6,0,8
Baby Dragon,7,3800,39,0,77
Baby Dragon,8,3800,98,0,180
Baby Dragon,9,3800,56,0,95
Baby Dragon,10,3800,9,0,6
Baby Dragon,11,3800,1,0,2
Baby Dragon,6,3900,2,0,8
Baby Dragon,7,3900,14,0,58
Baby Dragon,8,3900,54,0,130
Baby Dragon,9,3900,29,0,63
Baby Dragon,10,3900,7,0,11
Baby Dragon,11,3900,1,0,1
Baby Dragon,12,3900,0,0,1
Baby Dragon,6,4000,2,0,0
Baby Dragon,7,4000,4,0,14
Baby Dragon,8,4000,17,0,42
Baby Dragon,9,4000,15,0,40
Baby Dragon,10,4000,7,0,9
Baby Dragon,11,4000,2,0,2
Baby Dragon,12,4000,2,0,3
Baby Dragon,13,4000,2,0,4
Baby Dragon,6,4100,1,0,1
Baby Dragon,7,4100,5,0,26
Baby Dragon,8,4100,23,0,72
Baby Dragon,9,4100,29,0,56
Baby Dragon,10,4100,7,0,13
Baby Dragon,11,4100,2,0,4
Baby Dragon,12,4100,0,0,3
Baby Dragon,13,4100,6,0,3
Baby Dragon,6,4200,2,0,4
Baby Dragon,7,4200,5,0,24
Baby Dragon,8,4200,49,0,109
Baby Dragon,9,4200,40,0,117
Baby Dragon,10,4200,15,0,31
Baby Dragon,11,4200,4,0,4
Baby Dragon,12,4200,4,0,7
Baby Dragon,13,4200,4,0,10
Baby Dragon,6,4300,2,0,4
Baby Dragon,7,4300,11,0,45
Baby Dragon,8,4300,66,0,175
Baby Dragon,9,4300,100,0,194
Baby Dragon,10,4300,27,0,56
Baby Dragon,11,4300,4,0,7
Baby Dragon,12,4300,4,0,4
Baby Dragon,13,4300,7,0,7
Baby Dragon,6,4400,1,0,4
Baby Dragon,7,4400,10,0,47
Baby Dragon,8,4400,86,0,230
Baby Dragon,9,4400,157,0,285
Baby Dragon,10,4400,60,0,128
Baby Dragon,11,4400,5,0,9
Baby Dragon,12,4400,5,0,6
Baby Dragon,13,4400,4,0,6
Baby Dragon,6,4500,2,0,3
Baby Dragon,7,4500,7,0,37
Baby Dragon,8,4500,109,0,253
Baby Dragon,9,4500,223,0,446
Baby Dragon,10,4500,198,0,318
Baby Dragon,11,4500,27,0,34
Baby Dragon,12,4500,0,0,5
Baby Dragon,13,4500,3,0,13
Baby Dragon,6,4600,0,0,4
Baby Dragon,7,4600,8,0,16
Baby Dragon,8,4600,88,0,154
Baby Dragon,9,4600,269,0,477
Baby Dragon,10,4600,324,0,558
Baby Dragon,11,4600,89,0,88
Baby Dragon,12,4600,13,0,10
Baby Dragon,13,4600,11,0,13
Baby Dragon,7,4700,1,0,8
Baby Dragon,8,4700,47,0,92
Baby Dragon,9,4700,214,0,381
Baby Dragon,10,4700,476,0,701
Baby Dragon,11,4700,220,0,237
Baby Dragon,12,4700,45,0,27
Baby Dragon,13,4700,16,0,22
Baby Dragon,6,4800,0,0,1
Baby Dragon,7,4800,0,0,2
Baby Dragon,8,4800,10,0,30
Baby Dragon,9,4800,121,0,242
Baby Dragon,10,4800,425,0,742
Baby Dragon,11,4800,425,0,503
Baby Dragon,12,4800,141,0,103
Baby Dragon,13,4800,42,0,35
Baby Dragon,7,4900,0,0,1
Baby Dragon,8,4900,2,0,8
Baby Dragon,9,4900,45,0,89
Baby Dragon,10,4900,318,0,524
Baby Dragon,11,4900,523,0,707
Baby Dragon,12,4900,256,0,222
Baby Dragon,13,4900,90,0,68
Baby Dragon,8,5000,1,0,1
Baby Dragon,9,5000,17,0,17
Baby Dragon,10,5000,159,0,263
Baby Dragon,11,5000,499,0,731
Baby Dragon,12,5000,407,0,431
Baby Dragon,13,5000,231,0,159
Baby Dragon,7,5100,0,0,1
Baby Dragon,9,5100,2,0,8
Baby Dragon,10,5100,35,0,92
Baby Dragon,11,5100,283,0,435
Baby Dragon,12,5100,470,0,527
Baby Dragon,13,5100,371,0,263
Baby Dragon,8,5200,0,0,1
Baby Dragon,9,5200,0,0,1
Baby Dragon,10,5200,11,0,12
Baby Dragon,11,5200,95,0,174
Baby Dragon,12,5200,330,0,457
Baby Dragon,13,5200,508,0,419
Baby Dragon,7,5300,0,0,1
Baby Dragon,9,5300,0,0,2
Baby Dragon,10,5300,3,0,5
Baby Dragon,11,5300,37,0,62
Baby Dragon,12,5300,198,0,255
Baby Dragon,13,5300,520,0,503
Baby Dragon,11,5400,2,0,16
Baby Dragon,12,5400,83,0,117
Baby Dragon,13,5400,421,0,386
Baby Dragon,11,5500,2,0,4
Baby Dragon,12,5500,28,0,61
Baby Dragon,13,5500,317,0,373
Baby Dragon,11,5600,2,0,2
Baby Dragon,12,5600,30,0,28
Baby Dragon,13,5600,284,0,284
Baby Dragon,10,5700,0,0,1
Baby Dragon,12,5700,6,0,14
Baby Dragon,13,5700,191,0,202
Baby Dragon,12,5800,4,0,6
Baby Dragon,13,5800,139,0,132
Baby Dragon,12,5900,0,0,2
Baby Dragon,13,5900,105,0,87
Baby Dragon,12,6000,2,0,1
Baby Dragon,13,6000,72,0,51
Baby Dragon,12,6100,2,0,2
Baby Dragon,13,6100,42,0,44
Baby Dragon,12,6200,1,0,1
Baby Dragon,13,6200,26,0,31
Baby Dragon,12,6300,1,0,0
Baby Dragon,13,6300,16,0,15
Baby Dragon,13,6400,8,0,8
Baby Dragon,13,6500,3,0,4
Baby Dragon,13,6600,9,0,3
Baby Dragon,13,6700,3,0,1
Baby Dragon,13,6800,1,0,3
Baby Dragon,13,6900,0,0,2
Baby Dragon,13,7000,2,0,0
Baby Dragon,13,7100,1,0,1
Baby Dragon,13,8000,0,0,1
Balloon,9,1100,0,0,1
Balloon,7,1500,1,0,0
Balloon,6,1600,1,0,0
Balloon,8,1600,0,0,1
Balloon,11,1600,0,0,1
Balloon,7,1700,0,0,2
Balloon,6,1800,0,0,4
Balloon,7,1800,0,0,2
Balloon,11,1800,0,0,1
Balloon,6,1900,2,0,2
Balloon,7,1900,0,0,1
Balloon,6,2000,0,0,1
Balloon,6,2100,1,0,1
Balloon,7,2100,1,0,2
Balloon,8,2100,2,0,0
Balloon,9,2100,0,0,1
Balloon,6,2200,1,0,4
Balloon,7,2200,0,0,4
Balloon,8,2200,1,0,2
Balloon,10,2200,0,0,1
Balloon,6,2300,1,0,0
Balloon,13,2300,0,0,1
Balloon,6,2400,3,0,0
Balloon,7,2400,2,0,3
Balloon,8,2400,2,0,2
Balloon,9,2400,0,0,1
Balloon,7,2500,4,0,3
Balloon,8,2500,2,0,3
Balloon,9,2500,1,0,0
Balloon,12,2500,0,0,1
Balloon,6,2600,1,0,1
Balloon,7,2600,2,0,1
Balloon,7,2700,2,0,3
Balloon,8,2700,2,0,1
Balloon,9,2700,1,0,0
Balloon,13,2700,0,0,1
Balloon,6,2800,4,0,3
Balloon,7,2800,4,0,3
Balloon,8,2800,1,0,0
Balloon,6,2900,1,0,1
Balloon,7,2900,1,0,3
Balloon,8,2900,1,0,0
Balloon,9,2900,0,0,2
Balloon,10,2900,0,0,1
Balloon,7,3000,2,0,0
Balloon,8,3000,2,0,0
Balloon,9,3000,1,0,0
Balloon,6,3100,1,0,1
Balloon,7,3100,2,0,2
Balloon,8,3100,4,0,0
Balloon,9,3100,1,0,0
Balloon,7,3200,1,0,3
Balloon,8,3200,1,0,3
Balloon,8,3300,2,0,4
Balloon,10,3300,0,0,1
Balloon,12,3300,0,0,1
Balloon,6,3400,2,0,1
Balloon,7,3400,2,0,2
Balloon,8,3400,5,0,5
Balloon,9,3400,2,0,3
Balloon,10,3400,1,0,0
Balloon,12,3400,0,0,1
Balloon,13,3400,0,0,1
Balloon,6,3500,2,0,2
Balloon,7,3500,6,0,8
Balloon,8,3500,3,0,6
Balloon,9,3500,1,0,7
Balloon,12,3500,0,0,1
Balloon,6,3600,2,0,1
Balloon,7,3600,7,0,7
Balloon,8,3600,9,0,10
Balloon,9,3600,3,0,5
Balloon,10,3600,2,0,1
Balloon,13,3600,0,0,1
Balloon,6,3700,3,0,7
Balloon,7,3700,18,0,32
Balloon,8,3700,16,0,37
Balloon,9,3700,7,0,17
Balloon,10,3700,1,0,2
Balloon,11,3700,1,0,1
Balloon,12,3700,0,0,1
Balloon,6,3800,1,0,9
Balloon,7,3800,25,0,33
Balloon,8,3800,24,0,58
Balloon,9,3800,11,0,16
Balloon,10,3800,2,0,4
Balloon,6,3900,1,0,1
Balloon,7,3900,4,0,25
Balloon,8,3900,16,0,60
Balloon,9,3900,12,0,21
Balloon,10,3900,1,0,4
Balloon,11,3900,0,0,2
Balloon,6,4000,0,0,1
Balloon,7,4000,3,0,9
Balloon,8,4000,11,0,24
Balloon,9,4000,8,0,15
Balloon,10,4000,1,0,1
Balloon,11,4000,2,0,2
Balloon,12,4000,0,0,2
Balloon,13,4000,0,0,2
