card,level,trophies,win,draw,lose
Arrows,9,3800,11,0,22
Arrows,10,3800,1,0,2
Arrows,13,3800,0,0,1
Arrows,5,3900,0,0,1
Arrows,6,3900,2,0,8
Arrows,7,3900,15,0,25
Arrows,8,3900,14,0,32
Arrows,9,3900,8,0,14
Arrows,10,3900,5,0,1
Arrows,11,3900,0,0,1
Arrows,13,3900,0,0,1
Arrows,6,4000,1,0,4
Arrows,7,4000,6,0,8
Arrows,8,4000,9,0,9
Arrows,9,4000,4,0,7
Arrows,10,4000,0,0,4
Arrows,11,4000,1,0,3
Arrows,12,4000,0,0,5
Arrows,13,4000,3,0,2
Arrows,6,4100,1,0,4
Arrows,7,4100,8,0,20
Arrows,8,4100,11,0,33
Arrows,9,4100,7,0,18
Arrows,10,4100,0,0,5
Arrows,11,4100,1,0,4
Arrows,12,4100,2,0,5
Arrows,13,4100,1,0,10
Arrows,6,4200,4,0,9
Arrows,7,4200,8,0,35
Arrows,8,4200,33,0,60
Arrows,9,4200,19,0,39
Arrows,10,4200,9,0,15
Arrows,11,4200,5,0,9
Arrows,12,4200,2,0,5
Arrows,13,4200,2,0,6
Arrows,3,4300,1,0,0
Arrows,5,4300,1,0,1
Arrows,6,4300,1,0,1
Arrows,7,4300,15,0,47
Arrows,8,4300,40,0,128
Arrows,9,4300,39,0,82
Arrows,10,4300,19,0,18
Arrows,11,4300,5,0,9
Arrows,12,4300,4,0,7
Arrows,13,4300,4,0,10
Arrows,6,4400,3,0,15
Arrows,7,4400,24,0,71
Arrows,8,4400,75,0,176
Arrows,9,4400,103,0,178
Arrows,10,4400,55,0,71
Arrows,11,4400,42,0,38
Arrows,12,4400,14,0,10
Arrows,13,4400,4,0,11
Arrows,6,4500,6,0,8
Arrows,7,4500,24,0,53
Arrows,8,4500,108,0,195
Arrows,9,4500,143,0,258
Arrows,10,4500,112,0,189
Arrows,11,4500,122,0,150
Arrows,12,4500,90,0,61
Arrows,13,4500,21,0,35
Arrows,5,4600,1,0,0
Arrows,6,4600,2,0,4
Arrows,7,4600,26,0,57
Arrows,8,4600,81,0,183
Arrows,9,4600,165,0,312
Arrows,10,4600,150,0,251
Arrows,11,4600,221,0,272
Arrows,12,4600,212,0,200
Arrows,13,4600,110,0,82
Arrows,6,4700,1,0,1
Arrows,7,4700,14,0,27
Arrows,8,4700,63,0,138
Arrows,9,4700,161,0,334
Arrows,10,4700,188,0,292
Arrows,11,4700,210,0,282
Arrows,12,4700,205,0,252
Arrows,13,4700,254,0,203
Arrows,6,4800,0,0,2
Arrows,7,4800,2,0,9
Arrows,8,4800,48,0,75
Arrows,9,4800,172,0,275
Arrows,10,4800,250,0,356
Arrows,11,4800,299,0,436
Arrows,12,4800,257,0,290
Arrows,13,4800,285,0,291
Arrows,7,4900,1,0,2
Arrows,8,4900,12,0,23
Arrows,9,4900,76,0,158
Arrows,10,4900,203,0,287
Arrows,11,4900,403,0,576
Arrows,12,4900,354,0,418
Arrows,13,4900,268,0,320
Arrows,8,5000,2,0,5
Arrows,9,5000,39,0,48
Arrows,10,5000,118,0,194
Arrows,11,5000,387,0,580
Arrows,12,5000,575,0,623
Arrows,13,5000,435,0,367
Arrows,9,5100,3,0,6
Arrows,10,5100,41,0,70
Arrows,11,5100,227,0,400
Arrows,12,5100,536,0,648
Arrows,13,5100,563,0,530
Arrows,1,5200,0,0,1
Arrows,9,5200,0,0,1
Arrows,10,5200,10,0,18
Arrows,11,5200,91,0,162
Arrows,12,5200,366,0,462
Arrows,13,5200,630,0,647
Arrows,9,5300,0,0,1
Arrows,10,5300,4,0,4
Arrows,11,5300,44,0,57
Arrows,12,5300,229,0,310
Arrows,13,5300,643,0,656
Arrows,10,5400,0,0,1
Arrows,11,5400,9,0,10
Arrows,12,5400,107,0,171
Arrows,13,5400,596,0,594
Arrows,11,5500,6,0,6
Arrows,12,5500,55,0,76
Arrows,13,5500,444,0,514
Arrows,11,5600,1,0,3
Arrows,12,5600,40,0,37
Arrows,13,5600,382,0,405
Arrows,11,5700,0,0,1
Arrows,12,5700,25,0,29
Arrows,13,5700,275,0,286
Arrows,11,5800,0,0,1
Arrows,12,5800,14,0,8
Arrows,13,5800,194,0,186
Arrows,11,5900,1,0,0
Arrows,12,5900,6,0,11
Arrows,13,5900,104,0,112
Arrows,12,6000,5,0,4
Arrows,13,6000,76,0,59
Arrows,12,6100,0,0,3
Arrows,13,6100,33,0,39
Arrows,12,6200,1,0,1
Arrows,13,6200,18,0,19
Arrows,13,6300,12,0,7
Arrows,13,6400,10,0,4
Arrows,13,6500,3,0,6
Arrows,13,6600,5,0,2
Arrows,13,6700,4,0,3
Arrows,13,6800,2,0,1
Arrows,13,6900,1,0,1
Arrows,13,7000,1,0,0
Arrows,13,7200,1,0,0
Baby Dragon,6,500,0,0,1
Baby Dragon,10,600,1,0,0
Baby Dragon,7,800,1,0,0
Baby Dragon,6,900,0,0,1
Baby Dragon,7,1000,1,0,0
Baby Dragon,10,1000,1,0,0
Baby Dragon,7,1100,2,0,2
Baby Dragon,8,1100,0,0,2
Baby Dragon,10,1100,0,0,2
Baby Dragon,6,1200,0,0,1
Baby Dragon,7,1200,1,0,2
Baby Dragon,7,1300,0,0,1
Baby Dragon,8,1300,0,0,1
Baby Dragon,10,1300,0,0,1
Baby Dragon,6,1400,1,0,0
Baby Dragon,7,1400,3,0,4
Baby Dragon,8,1400,1,0,0
Baby Dragon,9,1400,0,0,1
Baby Dragon,12,1400,0,0,1
Baby Dragon,7,1500,1,0,2
Baby Dragon,8,1500,1,0,3
Baby Dragon,10,1500,1,0,1
Baby Dragon,7,1600,1,0,1
Baby Dragon,8,1600,1,0,1
Baby Dragon,10,1600,0,0,1
Baby Dragon,11,1600,0,0,1
Baby Dragon,6,1700,0,0,5
Baby Dragon,7,1700,1,0,9
Baby Dragon,8,1700,0,0,2
Baby Dragon,11,1700,1,0,0
Baby Dragon,6,1800,1,0,4
Baby Dragon,7,1800,6,0,14
Baby Dragon,8,1800,2,0,7
Baby Dragon,9,1800,0,0,1
Baby Dragon,6,1900,0,0,1
Baby Dragon,7,1900,9,0,11
Baby Dragon,8,1900,2,0,3
Baby Dragon,9,1900,0,0,2
Baby Dragon,10,1900,2,0,0
Baby Dragon,7,2000,1,0,2
Baby Dragon,8,2000,1,0,4
Baby Dragon,9,2000,1,0,0
Baby Dragon,11,2000,1,0,0
Baby Dragon,12,2000,0,0,1
Baby Dragon,13,2000,0,0,1
Baby Dragon,6,2100,1,0,2
Baby Dragon,7,2100,3,0,10
Baby Dragon,8,2100,4,0,5
Baby Dragon,9,2100,0,0,1
Baby Dragon,6,2200,2,0,2
Baby Dragon,7,2200,3,0,11
Baby Dragon,8,2200,8,0,10
Baby Dragon,9,2200,1,0,3
Baby Dragon,10,2200,0,0,1
Baby Dragon,6,2300,1,0,1
Baby Dragon,8,2300,3,0,5
Baby Dragon,9,2300,1,0,2
Baby Dragon,10,2300,0,0,1
Baby Dragon,6,2400,1,0,2
Baby Dragon,7,2400,9,0,11
Baby Dragon,8,2400,12,0,11
Baby Dragon,9,2400,1,0,1
Baby Dragon,10,2400,0,0,1
Baby Dragon,12,2400,1,0,1
Baby Dragon,6,2500,1,0,0
Baby Dragon,7,2500,4,0,8
Baby Dragon,8,2500,6,0,8
Baby Dragon,9,2500,1,0,0
Baby Dragon,11,2500,0,0,1
Baby Dragon,7,2600,5,0,1
Baby Dragon,8,2600,2,0,2
Baby Dragon,9,2600,3,0,1
Baby Dragon,10,2600,1,0,0
Baby Dragon,6,2700,2,0,0
Baby Dragon,7,2700,4,0,2
Baby Dragon,8,2700,9,0,5
Baby Dragon,11,2700,1,0,0
Baby Dragon,7,2800,4,0,1
Baby Dragon,8,2800,3,0,12
Baby Dragon,9,2800,3,0,1
Baby Dragon,6,2900,2,0,0
Baby Dragon,7,2900,2,0,8
Baby Dragon,8,2900,5,0,10
Baby Dragon,9,2900,1,0,2
Baby Dragon,7,3000,3,0,2
Baby Dragon,8,3000,4,0,2
Baby Dragon,9,3000,3,0,1
Baby Dragon,11,3000,0,0,1
Baby Dragon,12,3000,0,0,1
Baby Dragon,6,3100,0,0,4
Baby Dragon,7,3100,4,0,3
Baby Dragon,8,3100,6,0,7
Baby Dragon,9,3100,3,0,2
Baby Dragon,11,3100,1,0,0
Baby Dragon,13,3100,0,0,1
Baby Dragon,6,3200,1,0,1
Baby Dragon,7,3200,8,0,6
Baby Dragon,8,3200,8,0,6
Baby Dragon,9,3200,3,0,3
Baby Dragon,10,3200,1,0,0
Baby Dragon,6,3300,1,0,0
Baby Dragon,7,3300,5,0,1
Baby Dragon,8,3300,9,0,7
Baby Dragon,9,3300,2,0,1
Baby Dragon,11,3300,0,0,1
Baby Dragon,12,3300,0,0,2
Baby Dragon,6,3400,2,0,0
Baby Dragon,7,3400,4,0,15
Baby Dragon,8,3400,22,0,23
Baby Dragon,9,3400,5,0,7
Baby Dragon,10,3400,1,0,1
Baby Dragon,11,3400,0,0,1
Baby Dragon,12,3400,0,0,2
Baby Dragon,13,3400,0,0,1
Baby Dragon,6,3500,0,0,1
Baby Dragon,7,3500,7,0,14
Baby Dragon,8,3500,14,0,35
Baby Dragon,9,3500,11,0,15
Baby Dragon,10,3500,1,0,0
Baby Dragon,6,3600,2,0,3
Baby Dragon,7,3600,23,0,22
Baby Dragon,8,3600,37,0,42
Baby Dragon,9,3600,16,0,22
Baby Dragon,10,3600,10,0,2
Baby Dragon,11,3600,1,0,4
Baby Dragon,12,3600,2,0,1
Baby Dragon,13,3600,1,0,1
Baby Dragon,6,3700,7,0,7
Baby Dragon,7,3700,26,0,60
Baby Dragon,8,3700,73,0,138
Baby Dragon,9,3700,45,0,67
Baby Dragon,10,3700,3,0,5
Baby Dragon,11,3700,2,0,0
Baby Dragon,6,3800,3,0,9
Baby Dragon,7,3800,24,0,66
Baby Dragon,8,3800,98,0,153
Baby Dragon,9,3800,65,0,92
Baby Dragon,10,3800,9,0,15
Baby Dragon,12,3800,0,0,2
Baby Dragon,6,3900,0,0,4
Baby Dragon,7,3900,16,0,40
Baby Dragon,8,3900,53,0,123
Baby Dragon,9,3900,44,0,72
Baby Dragon,10,3900,6,0,11
Baby Dragon,11,3900,1,0,0
Baby Dragon,6,4000,0,0,1
Baby Dragon,7,4000,3,0,12
Baby Dragon,8,4000,21,0,45
Baby Dragon,9,4000,22,0,34
Baby Dragon,10,4000,5,0,8
Baby Dragon,11,4000,1,0,4
Baby Dragon,12,4000,1,0,6
Baby Dragon,13,4000,4,0,7
Baby Dragon,6,4100,0,0,2
Baby Dragon,7,4100,4,0,14
Baby Dragon,8,4100,23,0,78
Baby Dragon,9,4100,30,0,82
Baby Dragon,10,4100,10,0,21
Baby Dragon,11,4100,2,0,6
Baby Dragon,12,4100,2,0,7
Baby Dragon,13,4100,1,0,15
Baby Dragon,6,4200,4,0,4
Baby Dragon,7,4200,14,0,25
Baby Dragon,8,4200,52,0,147
Baby Dragon,9,4200,51,0,171
Baby Dragon,10,4200,26,0,53
Baby Dragon,11,4200,2,0,9
Baby Dragon,12,4200,0,0,3
Baby Dragon,13,4200,5,0,4
Baby Dragon,6,4300,1,0,4
Baby Dragon,7,4300,16,0,36
Baby Dragon,8,4300,75,0,175
Baby Dragon,9,4300,115,0,258
Baby Dragon,10,4300,73,0,130
Baby Dragon,11,4300,9,0,10
Baby Dragon,12,4300,5,0,3
Baby Dragon,13,4300,8,0,6
Baby Dragon,6,4400,0,0,3
Baby Dragon,7,4400,12,0,46
Baby Dragon,8,4400,94,0,231
Baby Dragon,9,4400,181,0,390
Baby Dragon,10,4400,160,0,272
Baby Dragon,11,4400,41,0,30
Baby Dragon,12,4400,7,0,1
Baby Dragon,13,4400,13,0,14
Baby Dragon,6,4500,2,0,2
Baby Dragon,7,4500,14,0,38
Baby Dragon,8,4500,77,0,204
Baby Dragon,9,4500,238,0,482
Baby Dragon,10,4500,279,0,524
Baby Dragon,11,4500,150,0,144
Baby Dragon,12,4500,56,0,47
Baby Dragon,13,4500,14,0,22
Baby Dragon,6,4600,1,0,0
Baby Dragon,7,4600,3,0,13
Baby Dragon,8,4600,65,0,159
Baby Dragon,9,4600,267,0,462
Baby Dragon,10,4600,350,0,585
Baby Dragon,11,4600,208,0,263
Baby Dragon,12,4600,152,0,131
Baby Dragon,13,4600,101,0,55
Baby Dragon,7,4700,0,0,5
Baby Dragon,8,4700,24,0,71
Baby Dragon,9,4700,162,0,343
Baby Dragon,10,4700,426,0,644
Baby Dragon,11,4700,245,0,317
Baby Dragon,12,4700,129,0,166
Baby Dragon,13,4700,195,0,148
Baby Dragon,8,4800,15,0,28
Baby Dragon,9,4800,111,0,217
Baby Dragon,10,4800,431,0,655
Baby Dragon,11,4800,390,0,492
Baby Dragon,12,4800,135,0,182
Baby Dragon,13,4800,166,0,172
Baby Dragon,8,4900,1,0,9
Baby Dragon,9,4900,43,0,82
Baby Dragon,10,4900,239,0,458
Baby Dragon,11,4900,466,0,588
Baby Dragon,12,4900,277,0,260
Baby Dragon,13,4900,169,0,192
Baby Dragon,7,5000,0,0,1
Baby Dragon,8,5000,0,0,1
Baby Dragon,9,5000,10,0,25
Baby Dragon,10,5000,117,0,210
Baby Dragon,11,5000,467,0,565
Baby Dragon,12,5000,403,0,398
Baby Dragon,13,5000,272,0,187
Baby Dragon,9,5100,1,0,7
Baby Dragon,10,5100,27,0,55
Baby Dragon,11,5100,231,0,326
Baby Dragon,12,5100,417,0,477
Baby Dragon,13,5100,369,0,294
Baby Dragon,9,5200,0,0,1
Baby Dragon,10,5200,6,0,17
Baby Dragon,11,5200,74,0,135
Baby Dragon,12,5200,292,0,362
Baby Dragon,13,5200,408,0,435
Baby Dragon,10,5300,1,0,4
Baby Dragon,11,5300,19,0,42
Baby Dragon,12,5300,163,0,226
Baby Dragon,13,5300,462,0,428
Baby Dragon,10,5400,1,0,3
Baby Dragon,11,5400,7,0,15
Baby Dragon,12,5400,78,0,90
Baby Dragon,13,5400,375,0,358
Baby Dragon,11,5500,1,0,4
Baby Dragon,12,5500,31,0,49
Baby Dragon,13,5500,287,0,304
Baby Dragon,11,5600,1,0,1
Baby Dragon,12,5600,23,0,23
Baby Dragon,13,5600,252,0,245
Baby Dragon,11,5700,1,0,0
Baby Dragon,12,5700,3,0,15
Baby Dragon,13,5700,166,0,154
Baby Dragon,12,5800,2,0,2
Baby Dragon,13,5800,111,0,125
Baby Dragon,11,5900,1,0,0
Baby Dragon,12,5900,3,0,5
Baby Dragon,13,5900,84,0,77
Baby Dragon,12,6000,1,0,1
Baby Dragon,13,6000,65,0,55
Baby Dragon,12,6100,0,0,1
Baby Dragon,13,6100,33,0,43
Baby Dragon,13,6200,24,0,19
Baby Dragon,13,6300,12,0,12
Baby Dragon,13,6400,7,0,9
Baby Dragon,13,6500,3,0,6
Baby Dragon,13,6600,5,0,2
Baby Dragon,13,6700,3,0,3
Baby Dragon,13,6800,3,0,0
Baby Dragon,13,6900,0,0,2
Baby Dragon,13,7000,4,0,0
Baby Dragon,13,7100,1,0,0
Balloon,7,1400,0,0,1
Balloon,6,1700,0,0,2
Balloon,7,1700,1,0,2
Balloon,6,1800,1,0,5
Balloon,7,1800,1,0,1
Balloon,6,1900,2,0,3
Balloon,7,1900,1,0,3
Balloon,8,1900,1,0,2
Balloon,9,1900,0,0,1
Balloon,6,2000,1,0,0
Balloon,11,2000,0,0,1
Balloon,6,2100,1,0,3
Balloon,7,2100,1,0,2
Balloon,8,2100,0,0,1
Balloon,6,2200,1,0,3
Balloon,7,2200,2,0,3
Balloon,9,2200,0,0,1
Balloon,6,2300,1,0,2
Balloon,7,2300,0,0,1
Balloon,8,2300,1,0,0
Balloon,9,2300,0,0,1
Balloon,6,2400,1,0,0
Balloon,7,2400,4,0,3
Balloon,8,2400,2,0,3
Balloon,9,2400,0,0,1
Balloon,6,2500,0,0,1
Balloon,7,2500,3,0,1
Balloon,8,2500,1,0,1
Balloon,6,2600,1,0,0
Balloon,7,2600,3,0,0
Balloon,8,2600,0,0,1
Balloon,10,2600,1,0,1
Balloon,11,2600,0,0,1
Balloon,7,2700,1,0,0
Balloon,11,2700,0,0,1
Balloon,6,2800,1,0,0
Balloon,7,2800,2,0,2
Balloon,8,2800,2,0,2
Balloon,9,2800,2,0,0
Balloon,6,2900,1,0,0
Balloon,7,2900,1,0,6
Balloon,8,2900,3,0,1
Balloon,10,2900,0,0,1
Balloon,6,3000,1,0,0
Balloon,7,3000,1,0,0
Balloon,8,3000,5,0,1
Balloon,9,3000,1,0,0
Balloon,6,3100,1,0,1
Balloon,7,3100,2,0,4
Balloon,8,3100,1,0,0
Balloon,9,3100,1,0,0
Balloon,11,3100,1,0,0
Balloon,12,3100,0,0,1
Balloon,6,3200,0,0,2
Balloon,7,3200,3,0,2
Balloon,8,3200,3,0,3
Balloon,7,3300,2,0,0
Balloon,8,3300,0,0,2
Balloon,9,3300,0,0,1
Balloon,11,3300,2,0,0
Balloon,12,3300,0,0,1
Balloon,6,3400,1,0,2
Balloon,7,3400,3,0,5
Balloon,8,3400,3,0,5
Balloon,9,3400,6,0,2
Balloon,10,3400,0,0,1
Balloon,12,3400,0,0,1
Balloon,13,3400,0,0,1
Balloon,6,3500,1,0,3
Balloon,7,3500,2,0,5
Balloon,8,3500,5,0,10
Balloon,9,3500,3,0,7
Balloon,6,3600,0,0,2
Balloon,7,3600,6,0,15
Balloon,8,3600,12,0,15
Balloon,9,3600,8,0,12
Balloon,12,3600,0,0,1
Balloon,13,3600,1,0,1
Balloon,6,3700,3,0,6
Balloon,7,3700,18,0,27
Balloon,8,3700,21,0,46
Balloon,9,3700,13,0,19
Balloon,10,3700,3,0,1
Balloon,11,3700,0,0,1
Balloon,6,3800,2,0,2
Balloon,7,3800,15,0,32
Balloon,8,3800,31,0,46
Balloon,9,3800,21,0,20
Balloon,10,3800,3,0,5
Balloon,11,3800,0,0,1
Balloon,13,3800,0,0,2
Balloon,6,3900,1,0,2
Balloon,7,3900,3,0,20
Balloon,8,3900,19,0,44
Balloon,9,3900,21,0,27
Balloon,10,3900,4,0,3
Balloon,11,3900,1,0,0
Balloon,12,3900,0,0,2
Balloon,7,4000,3,0,5
Balloon,8,4000,16,0,15
Balloon,9,4000,4,0,20
Balloon,10,4000,3,0,2
Balloon,11,4000,0,0,1
Balloon,12,4000,0,0,1
Balloon,13,4000,0,0,1
Balloon,6,4100,0,0,5
Balloon,7,4100,6,0,17
Balloon,8,4100,13,0,41
Balloon,9,4100,16,0,36
Balloon,10,4100,9,0,14
Balloon,11,4100,0,0,6
Balloon,12,4100,0,0,4
Balloon,13,4100,0,0,7
Balloon,6,4200,1,0,1
