card,level,trophies,win,draw,lose
Archers,13,4200,4,0,1
Archers,6,4300,0,0,3
Archers,7,4300,6,0,7
Archers,8,4300,7,0,30
Archers,9,4300,16,0,24
Archers,10,4300,4,0,32
Archers,11,4300,20,0,38
Archers,12,4300,6,0,2
Archers,13,4300,2,0,4
Archers,6,4400,0,0,3
Archers,7,4400,3,0,10
Archers,8,4400,9,0,21
Archers,9,4400,13,0,38
Archers,10,4400,19,0,24
Archers,11,4400,23,0,32
Archers,12,4400,10,0,9
Archers,13,4400,18,0,10
Archers,6,4500,0,0,1
Archers,7,4500,0,0,9
Archers,8,4500,7,0,15
Archers,9,4500,16,0,42
Archers,10,4500,22,0,34
Archers,11,4500,26,0,45
Archers,12,4500,23,0,22
Archers,13,4500,12,0,15
Archers,7,4600,1,0,1
Archers,8,4600,7,0,13
Archers,9,4600,24,0,49
Archers,10,4600,37,0,47
Archers,11,4600,48,0,78
Archers,12,4600,75,0,54
Archers,13,4600,38,0,28
Archers,7,4700,0,0,1
Archers,8,4700,1,0,0
Archers,9,4700,9,0,23
Archers,10,4700,28,0,42
Archers,11,4700,62,0,75
Archers,12,4700,79,0,105
Archers,13,4700,71,0,52
Archers,6,4800,1,0,0
Archers,8,4800,1,0,0
Archers,9,4800,3,0,7
Archers,10,4800,11,0,21
Archers,11,4800,47,0,85
Archers,12,4800,109,0,116
Archers,13,4800,118,0,96
Archers,9,4900,0,0,4
Archers,10,4900,2,0,8
Archers,11,4900,28,0,60
Archers,12,4900,102,0,124
Archers,13,4900,188,0,145
Archers,10,5000,1,0,2
Archers,11,5000,12,0,15
Archers,12,5000,70,0,84
Archers,13,5000,192,0,161
Archers,11,5100,4,0,4
Archers,12,5100,16,0,36
Archers,13,5100,178,0,179
Archers,11,5200,0,0,2
Archers,12,5200,3,0,17
Archers,13,5200,117,0,138
Archers,12,5300,6,0,6
Archers,13,5300,93,0,95
Archers,12,5400,2,0,2
Archers,13,5400,52,0,64
Archers,11,5500,0,0,1
Archers,12,5500,2,0,1
Archers,13,5500,36,0,60
Archers,12,5600,1,0,0
Archers,13,5600,25,0,37
Archers,13,5700,28,0,27
Archers,13,5800,18,0,12
Archers,12,5900,2,0,0
Archers,13,5900,17,0,11
Archers,13,6000,8,0,6
Archers,13,6100,4,0,4
Archers,13,6200,1,0,2
Archers,13,6300,0,0,1
Archers,13,6400,1,0,1
Archers,13,7000,1,0,0
Arrows,1,600,1,0,0
Arrows,7,600,0,0,1
Arrows,5,800,0,0,1
Arrows,6,1000,0,0,1
Arrows,6,1100,1,0,2
Arrows,6,1200,0,0,1
Arrows,9,1400,1,0,0
Arrows,6,1500,0,0,1
Arrows,8,1600,1,0,0
Arrows,4,1700,0,0,1
Arrows,6,1700,1,0,1
Arrows,7,1700,2,0,3
Arrows,4,1800,0,0,1
Arrows,6,1800,3,0,1
Arrows,7,1800,1,0,4
Arrows,6,1900,0,0,3
Arrows,7,1900,1,0,1
Arrows,8,1900,1,0,0
Arrows,6,2000,1,0,0
Arrows,7,2100,0,0,1
Arrows,12,2100,0,0,1
Arrows,6,2200,1,0,1
Arrows,7,2200,1,0,1
Arrows,5,2300,1,0,0
Arrows,11,2300,0,0,1
Arrows,6,2400,0,0,1
Arrows,7,2400,0,0,2
Arrows,8,2400,1,0,0
Arrows,6,2500,1,0,1
Arrows,8,2500,1,0,0
Arrows,9,2500,1,0,0
Arrows,10,2500,1,0,0
Arrows,5,2600,0,0,1
Arrows,6,2600,1,0,0
Arrows,7,2600,1,0,0
Arrows,9,2600,1,0,0
Arrows,8,2700,2,0,0
Arrows,7,2800,1,0,1
Arrows,6,2900,1,0,0
Arrows,7,3000,2,0,1
Arrows,11,3000,0,0,1
Arrows,12,3000,0,0,1
Arrows,7,3100,0,0,1
Arrows,8,3100,1,0,0
Arrows,10,3100,1,0,0
Arrows,7,3200,1,0,0
Arrows,6,3300,1,0,0
Arrows,7,3300,1,0,0
Arrows,8,3300,1,0,1
Arrows,12,3300,0,0,1
Arrows,13,3300,1,0,0
Arrows,6,3400,1,0,1
Arrows,7,3400,1,0,1
Arrows,8,3400,1,0,1
Arrows,9,3400,0,0,1
Arrows,11,3400,1,0,0
Arrows,12,3400,0,0,1
Arrows,5,3500,1,0,0
Arrows,6,3500,1,0,3
Arrows,7,3500,2,0,4
Arrows,8,3500,0,0,5
Arrows,9,3500,0,0,2
Arrows,5,3600,1,0,0
Arrows,6,3600,2,0,2
Arrows,7,3600,6,0,5
Arrows,8,3600,8,0,7
Arrows,9,3600,7,0,2
Arrows,10,3600,1,0,0
Arrows,11,3600,1,0,1
Arrows,13,3600,0,0,1
Arrows,5,3700,2,0,0
Arrows,6,3700,6,0,7
Arrows,7,3700,18,0,24
Arrows,8,3700,23,0,24
Arrows,9,3700,10,0,13
Arrows,10,3700,2,0,1
Arrows,11,3700,0,0,1
Arrows,12,3700,0,0,1
Arrows,13,3700,1,0,1
Arrows,6,3800,1,0,5
Arrows,7,3800,16,0,22
Arrows,8,3800,19,0,32
Arrows,9,3800,6,0,8
Arrows,10,3800,1,0,1
Arrows,1,3900,1,0,0
Arrows,5,3900,0,0,2
Arrows,6,3900,2,0,3
Arrows,7,3900,4,0,7
Arrows,8,3900,8,0,13
Arrows,9,3900,4,0,2
Arrows,10,3900,1,0,0
Arrows,11,3900,1,0,0
Arrows,12,3900,0,0,1
Arrows,6,4000,3,0,6
Arrows,7,4000,1,0,9
Arrows,8,4000,8,0,10
Arrows,9,4000,2,0,8
Arrows,10,4000,3,0,2
Arrows,11,4000,1,0,4
Arrows,12,4000,2,0,3
Arrows,13,4000,1,0,5
Arrows,6,4100,0,0,2
Arrows,7,4100,6,0,20
Arrows,8,4100,11,0,33
Arrows,9,4100,11,0,20
Arrows,10,4100,6,0,13
Arrows,11,4100,5,0,5
Arrows,12,4100,4,0,3
Arrows,13,4100,3,0,7
Arrows,3,4200,0,0,1
Arrows,5,4200,0,0,1
Arrows,6,4200,3,0,3
Arrows,7,4200,11,0,30
Arrows,8,4200,24,0,63
Arrows,9,4200,31,0,50
Arrows,10,4200,18,0,23
Arrows,11,4200,9,0,17
Arrows,12,4200,11,0,7
Arrows,13,4200,1,0,7
Arrows,1,4300,0,0,1
Arrows,6,4300,2,0,8
Arrows,7,4300,11,0,34
Arrows,8,4300,29,0,121
Arrows,9,4300,44,0,88
Arrows,10,4300,39,0,59
Arrows,11,4300,26,0,24
Arrows,12,4300,22,0,15
Arrows,13,4300,14,0,9
Arrows,3,4400,0,0,1
Arrows,6,4400,1,0,7
Arrows,7,4400,23,0,44
Arrows,8,4400,41,0,113
Arrows,9,4400,50,0,149
Arrows,10,4400,51,0,88
Arrows,11,4400,46,0,68
Arrows,12,4400,38,0,31
Arrows,13,4400,20,0,12
Arrows,5,4500,0,0,3
Arrows,6,4500,1,0,3
Arrows,7,4500,12,0,56
Arrows,8,4500,48,0,124
Arrows,9,4500,107,0,206
Arrows,10,4500,83,0,160
Arrows,11,4500,109,0,154
Arrows,12,4500,83,0,80
Arrows,13,4500,46,0,37
Arrows,6,4600,1,0,1
Arrows,7,4600,4,0,18
Arrows,8,4600,37,0,76
Arrows,9,4600,112,0,217
Arrows,10,4600,147,0,219
Arrows,11,4600,191,0,284
Arrows,12,4600,132,0,164
Arrows,13,4600,77,0,86
Arrows,6,4700,1,0,0
Arrows,7,4700,0,0,2
Arrows,8,4700,13,0,33
Arrows,9,4700,63,0,138
Arrows,10,4700,146,0,244
Arrows,11,4700,253,0,331
Arrows,12,4700,244,0,270
Arrows,13,4700,144,0,141
Arrows,7,4800,0,0,3
Arrows,8,4800,5,0,6
Arrows,9,4800,18,0,58
Arrows,10,4800,90,0,157
Arrows,11,4800,247,0,374
Arrows,12,4800,356,0,374
Arrows,13,4800,291,0,242
Arrows,8,4900,1,0,0
Arrows,9,4900,8,0,13
Arrows,10,4900,37,0,63
Arrows,11,4900,152,0,299
Arrows,12,4900,375,0,498
Arrows,13,4900,442,0,397
Arrows,8,5000,0,0,2
Arrows,9,5000,0,0,2
Arrows,10,5000,9,0,10
Arrows,11,5000,71,0,125
Arrows,12,5000,265,0,371
Arrows,13,5000,574,0,519
Arrows,9,5100,0,0,1
Arrows,10,5100,1,0,1
Arrows,11,5100,25,0,38
Arrows,12,5100,134,0,199
Arrows,13,5100,474,0,546
Arrows,11,5200,3,0,11
Arrows,12,5200,70,0,94
Arrows,13,5200,432,0,437
Arrows,11,5300,1,0,2
Arrows,12,5300,42,0,42
Arrows,13,5300,321,0,331
Arrows,10,5400,0,0,2
Arrows,11,5400,1,0,0
Arrows,12,5400,20,0,30
Arrows,13,5400,223,0,247
Arrows,12,5500,8,0,15
Arrows,13,5500,179,0,172
Arrows,11,5600,1,0,1
Arrows,12,5600,9,0,5
Arrows,13,5600,137,0,141
Arrows,12,5700,2,0,2
Arrows,13,5700,82,0,108
Arrows,12,5800,3,0,4
Arrows,13,5800,59,0,54
Arrows,12,5900,0,0,2
Arrows,13,5900,37,0,29
Arrows,13,6000,17,0,18
Arrows,13,6100,10,0,12
Arrows,13,6200,6,0,5
Arrows,13,6300,5,0,4
Arrows,13,6400,3,0,3
Arrows,13,6500,3,0,5
Arrows,13,6600,1,0,0
Arrows,13,6700,1,0,0
Arrows,13,6800,0,0,2
Arrows,13,6900,1,0,0
Arrows,13,7000,1,0,0
Baby Dragon,6,800,0,0,1
Baby Dragon,7,1000,1,0,0
Baby Dragon,6,1100,0,0,2
Baby Dragon,7,1100,2,0,3
Baby Dragon,7,1200,1,0,3
Baby Dragon,7,1400,2,0,0
Baby Dragon,9,1400,0,0,1
Baby Dragon,10,1400,1,0,0
Baby Dragon,7,1600,2,0,0
Baby Dragon,8,1600,2,0,0
Baby Dragon,6,1700,2,0,1
Baby Dragon,7,1700,5,0,11
Baby Dragon,8,1700,7,0,7
Baby Dragon,9,1700,1,0,0
Baby Dragon,6,1800,1,0,1
Baby Dragon,7,1800,5,0,11
Baby Dragon,8,1800,1,0,5
Baby Dragon,6,1900,0,0,2
Baby Dragon,7,1900,4,0,4
Baby Dragon,8,1900,0,0,2
Baby Dragon,7,2000,1,0,3
Baby Dragon,8,2000,0,0,1
Baby Dragon,11,2000,0,0,1
Baby Dragon,6,2100,0,0,2
Baby Dragon,8,2100,2,0,1
Baby Dragon,9,2100,0,0,1
Baby Dragon,10,2100,0,0,1
Baby Dragon,11,2100,0,0,1
Baby Dragon,7,2200,1,0,3
Baby Dragon,8,2200,2,0,0
Baby Dragon,9,2200,0,0,2
Baby Dragon,10,2200,0,0,1
Baby Dragon,7,2300,1,0,0
Baby Dragon,10,2300,0,0,1
Baby Dragon,11,2300,0,0,1
Baby Dragon,7,2400,1,0,2
Baby Dragon,8,2400,2,0,1
Baby Dragon,9,2400,0,0,1
Baby Dragon,6,2500,0,0,1
Baby Dragon,8,2500,0,0,2
Baby Dragon,9,2500,1,0,0
Baby Dragon,8,2600,1,0,0
Baby Dragon,9,2600,1,0,0
Baby Dragon,10,2600,0,0,1
Baby Dragon,12,2600,0,0,1
Baby Dragon,7,2700,1,0,0
Baby Dragon,8,2700,1,0,1
Baby Dragon,9,2700,1,0,0
Baby Dragon,7,2800,2,0,1
Baby Dragon,8,2800,1,0,1
Baby Dragon,9,2800,1,0,0
Baby Dragon,7,2900,1,0,2
Baby Dragon,8,2900,2,0,0
Baby Dragon,7,3000,5,0,3
Baby Dragon,8,3000,2,0,2
Baby Dragon,10,3000,0,0,1
Baby Dragon,13,3000,0,0,1
Baby Dragon,7,3100,2,0,3
Baby Dragon,8,3100,3,0,2
Baby Dragon,9,3100,1,0,0
Baby Dragon,13,3100,0,0,1
Baby Dragon,7,3200,0,0,3
Baby Dragon,8,3200,2,0,1
Baby Dragon,6,3300,0,0,2
Baby Dragon,8,3300,4,0,2
Baby Dragon,9,3300,1,0,2
Baby Dragon,6,3400,1,0,0
Baby Dragon,7,3400,6,0,4
Baby Dragon,8,3400,11,0,4
Baby Dragon,9,3400,3,0,2
Baby Dragon,6,3500,1,0,0
Baby Dragon,7,3500,5,0,9
Baby Dragon,8,3500,9,0,11
Baby Dragon,9,3500,1,0,6
Baby Dragon,10,3500,0,0,1
Baby Dragon,11,3500,0,0,1
Baby Dragon,6,3600,3,0,4
Baby Dragon,7,3600,17,0,25
Baby Dragon,8,3600,32,0,35
Baby Dragon,9,3600,16,0,13
Baby Dragon,10,3600,3,0,3
Baby Dragon,11,3600,0,0,5
Baby Dragon,13,3600,1,0,1
Baby Dragon,6,3700,2,0,7
Baby Dragon,7,3700,34,0,63
Baby Dragon,8,3700,78,0,124
Baby Dragon,9,3700,31,0,47
Baby Dragon,10,3700,2,0,1
Baby Dragon,11,3700,1,0,1
Baby Dragon,12,3700,1,0,0
Baby Dragon,13,3700,3,0,0
Baby Dragon,6,3800,6,0,6
Baby Dragon,7,3800,22,0,52
Baby Dragon,8,3800,53,0,108
Baby Dragon,9,3800,30,0,55
Baby Dragon,10,3800,8,0,6
Baby Dragon,11,3800,1,0,0
Baby Dragon,6,3900,1,0,1
Baby Dragon,7,3900,3,0,20
Baby Dragon,8,3900,22,0,56
Baby Dragon,9,3900,15,0,30
Baby Dragon,10,3900,3,0,3
Baby Dragon,11,3900,0,0,1
Baby Dragon,6,4000,1,0,0
Baby Dragon,7,4000,3,0,12
Baby Dragon,8,4000,15,0,33
Baby Dragon,9,4000,13,0,24
Baby Dragon,10,4000,5,0,7
Baby Dragon,11,4000,4,0,2
Baby Dragon,12,4000,1,0,4
Baby Dragon,13,4000,1,0,5
Baby Dragon,6,4100,0,0,3
Baby Dragon,7,4100,6,0,20
Baby Dragon,8,4100,21,0,87
Baby Dragon,9,4100,31,0,74
Baby Dragon,10,4100,19,0,29
Baby Dragon,11,4100,4,0,7
Baby Dragon,12,4100,2,0,5
Baby Dragon,13,4100,3,0,7
Baby Dragon,6,4200,1,0,11
Baby Dragon,7,4200,5,0,34
Baby Dragon,8,4200,66,0,156
Baby Dragon,9,4200,60,0,159
Baby Dragon,10,4200,34,0,65
Baby Dragon,11,4200,13,0,13
Baby Dragon,12,4200,6,0,4
Baby Dragon,13,4200,2,0,5
Baby Dragon,6,4300,4,0,3
Baby Dragon,7,4300,12,0,24
Baby Dragon,8,4300,48,0,188
Baby Dragon,9,4300,114,0,267
Baby Dragon,10,4300,79,0,163
Baby Dragon,11,4300,20,0,17
Baby Dragon,12,4300,11,0,5
Baby Dragon,13,4300,8,0,7
Baby Dragon,6,4400,1,0,3
Baby Dragon,7,4400,4,0,28
Baby Dragon,8,4400,41,0,153
Baby Dragon,9,4400,138,0,308
Baby Dragon,10,4400,149,0,241
Baby Dragon,11,4400,48,0,72
Baby Dragon,12,4400,18,0,23
Baby Dragon,13,4400,15,0,12
Baby Dragon,7,4500,3,0,10
Baby Dragon,8,4500,47,0,119
Baby Dragon,9,4500,141,0,307
Baby Dragon,10,4500,245,0,378
Baby Dragon,11,4500,114,0,151
Baby Dragon,12,4500,53,0,47
Baby Dragon,13,4500,30,0,27
Baby Dragon,7,4600,2,0,2
Baby Dragon,8,4600,29,0,54
Baby Dragon,9,4600,87,0,221
Baby Dragon,10,4600,288,0,466
Baby Dragon,11,4600,202,0,269
Baby Dragon,12,4600,99,0,93
Baby Dragon,13,4600,46,0,41
Baby Dragon,7,4700,1,0,1
Baby Dragon,8,4700,5,0,11
Baby Dragon,9,4700,39,0,102
Baby Dragon,10,4700,210,0,352
Baby Dragon,11,4700,283,0,367
Baby Dragon,12,4700,172,0,164
Baby Dragon,13,4700,84,0,89
Baby Dragon,8,4800,0,0,3
Baby Dragon,9,4800,9,0,24
Baby Dragon,10,4800,110,0,201
Baby Dragon,11,4800,281,0,434
Baby Dragon,12,4800,227,0,257
Baby Dragon,13,4800,186,0,139
Baby Dragon,9,4900,1,0,4
Baby Dragon,10,4900,30,0,67
Baby Dragon,11,4900,163,0,275
Baby Dragon,12,4900,263,0,306
Baby Dragon,13,4900,260,0,224
Baby Dragon,10,5000,7,0,19
Baby Dragon,11,5000,76,0,123
Baby Dragon,12,5000,205,0,285
Baby Dragon,13,5000,350,0,326
Baby Dragon,10,5100,1,0,3
Baby Dragon,11,5100,8,0,30
Baby Dragon,12,5100,89,0,132
Baby Dragon,13,5100,342,0,307
Baby Dragon,10,5200,0,0,1
Baby Dragon,11,5200,1,0,9
Baby Dragon,12,5200,44,0,56
Baby Dragon,13,5200,280,0,299
Baby Dragon,10,5300,0,0,1
Baby Dragon,11,5300,2,0,2
Baby Dragon,12,5300,21,0,25
Baby Dragon,13,5300,214,0,192
Baby Dragon,11,5400,1,0,1
Baby Dragon,12,5400,5,0,13
Baby Dragon,13,5400,156,0,136
Baby Dragon,11,5500,0,0,1
Baby Dragon,12,5500,2,0,4
Baby Dragon,13,5500,107,0,121
Baby Dragon,12,5600,4,0,3
Baby Dragon,13,5600,112,0,104
Baby Dragon,12,5700,1,0,3
Baby Dragon,13,5700,63,0,71
Baby Dragon,12,5800,3,0,0
Baby Dragon,13,5800,56,0,42
Baby Dragon,12,5900,0,0,1
Baby Dragon,13,5900,37,0,35
Baby Dragon,12,6000,1,0,0
Baby Dragon,13,6000,29,0,28
Baby Dragon,13,6100,17,0,16
Baby Dragon,13,6200,9,0,7
Baby Dragon,13,6300,7,0,4
Baby Dragon,13,6400,5,0,3
Baby Dragon,13,6500,3,0,5
Baby Dragon,13,6700,1,0,1
Baby Dragon,13,6800,1,0,0
Baby Dragon,13,6900,1,0,0
Baby Dragon,13,7200,0,0,1
Balloon,6,1700,1,0,0
Balloon,7,1700,1,0,0
Balloon,9,1700,0,0,1
Balloon,6,1800,0,0,2
Balloon,7,1800,0,0,2
Balloon,8,1800,2,0,1
Balloon,6,1900,0,0,1
Balloon,7,1900,0,0,3
Balloon,8,1900,1,0,0
Balloon,6,2000,1,0,2
Balloon,8,2000,1,0,0
Balloon,8,2100,1,0,2
Balloon,6,2200,1,0,1
Balloon,13,2400,0,0,1
Balloon,6,2500,1,0,0
Balloon,6,2600,0,0,1
Balloon,7,2600,1,0,0
Balloon,8,2600,1,0,0
Balloon,9,2600,1,0,0
Balloon,10,2600,0,0,1
Balloon,8,2700,1,0,0
Balloon,12,2700,0,0,1
Balloon,7,2800,1,0,0
Balloon,7,3000,1,0,0
Balloon,9,3000,0,0,1
Balloon,13,3000,0,0,1
Balloon,6,3100,0,0,1
Balloon,7,3100,0,0,1
Balloon,8,3100,0,0,1
Balloon,9,3100,1,0,0
Balloon,7,3200,0,0,1
Balloon,8,3300,0,0,1
Balloon,11,3300,0,0,1
Balloon,7,3400,1,0,0
Balloon,8,3400,2,0,2
Balloon,9,3400,1,0,1
Balloon,12,3400,0,0,1
Balloon,6,3500,0,0,1
Balloon,7,3500,0,0,2
Balloon,8,3500,1,0,3
Balloon,9,3500,1,0,1
Balloon,11,3500,0,0,1
Balloon,6,3600,0,0,2
Balloon,7,3600,12,0,3
Balloon,8,3600,11,0,14
Balloon,9,3600,5,0,5
Balloon,10,3600,1,0,2
Balloon,11,3600,0,0,1
Balloon,12,3600,0,0,1
Balloon,13,3600,0,0,1
Balloon,6,3700,4,0,7
Balloon,7,3700,20,0,34
Balloon,8,3700,29,0,50
Balloon,9,3700,10,0,6
Balloon,10,3700,0,0,1
Balloon,11,3700,2,0,0
Balloon,6,3800,1,0,3
Balloon,7,3800,10,0,24
Balloon,8,3800,20,0,36
Balloon,9,3800,13,0,16
Balloon,10,3800,3,0,2
Balloon,11,3800,0,0,1
Balloon,6,3900,0,0,5
Balloon,7,3900,7,0,15
Balloon,8,3900,17,0,25
Balloon,9,3900,8,0,9
Balloon,10,3900,2,0,2
Balloon,6,4000,2,0,3
Balloon,7,4000,1,0,10
Balloon,8,4000,10,0,15
Balloon,9,4000,5,0,9
Balloon,10,4000,0,0,4
Balloon,11,4000,0,0,1
Balloon,12,4000,0,0,1
Balloon,13,4000,0,0,3
Balloon,6,4100,0,0,2
Balloon,7,4100,2,0,20
Balloon,8,4100,17,0,51
Balloon,9,4100,19,0,41
Balloon,10,4100,13,0,18
Balloon,11,4100,0,0,6
Balloon,12,4100,4,0,2
Balloon,13,4100,0,0,4
Balloon,6,4200,2,0,6
Balloon,7,4200,5,0,16
Balloon,8,4200,30,0,81
Balloon,9,4200,45,0,93
Balloon,10,4200,24,0,45
Balloon,11,4200,7,0,17
Balloon,12,4200,6,0,6
Balloon,13,4200,0,0,4
Balloon,6,4300,0,0,1
Balloon,7,4300,4,0,33
Balloon,8,4300,42,0,118
Balloon,9,4300,65,0,187
Balloon,10,4300,55,0,102
Balloon,11,4300,26,0,29
Balloon,12,4300,8,0,6
Balloon,13,4300,3,0,4
Balloon,6,4400,0,0,3
Balloon,7,4400,4,0,28
Balloon,8,4400,48,0,141
Balloon,9,4400,106,0,235
Balloon,10,4400,100,0,185
Balloon,11,4400,48,0,57
Balloon,12,4400,16,0,15
Balloon,13,4400,18,0,12
Balloon,6,4500,0,0,2
Balloon,7,4500,5,0,23
Balloon,8,4500,45,0,125
Balloon,9,4500,128,0,265
Balloon,10,4500,163,0,316
Balloon,11,4500,101,0,131
Balloon,12,4500,50,0,43
Balloon,13,4500,25,0,15
Balloon,7,4600,1,0,6
Balloon,8,4600,17,0,50
Balloon,9,4600,103,0,245
Balloon,10,4600,275,0,428
Balloon,11,4600,195,0,256
Balloon,12,4600,96,0,82
Balloon,13,4600,45,0,37
Balloon,7,4700,2,0,0
Balloon,8,4700,8,0,9
Balloon,9,4700,42,0,117
Balloon,10,4700,224,0,361
Balloon,11,4700,276,0,350
Balloon,12,4700,163,0,154
Balloon,13,4700,87,0,76
Balloon,8,4800,1,0,4
Balloon,9,4800,15,0,36
Balloon,10,4800,105,0,218
Balloon,11,4800,296,0,442
Balloon,12,4800,228,0,279
Balloon,13,4800,153,0,135
Balloon,8,4900,1,0,0
Balloon,9,4900,3,0,3
Balloon,10,4900,14,0,76
Balloon,11,4900,154,0,281
Balloon,12,4900,244,0,331
Balloon,13,4900,224,0,218
Balloon,9,5000,0,0,1
Balloon,10,5000,5,0,10
Balloon,11,5000,64,0,110
Balloon,12,5000,216,0,274
Balloon,13,5000,333,0,332
Balloon,10,5100,0,0,2
Balloon,11,5100,11,0,20
Balloon,12,5100,77,0,145
Balloon,13,5100,250,0,288
Balloon,10,5200,0,0,1
Balloon,11,5200,0,0,4
Balloon,12,5200,32,0,46
Balloon,13,5200,234,0,262
Balloon,11,5300,0,0,4
Balloon,12,5300,11,0,17
Balloon,13,5300,172,0,181
Balloon,12,5400,3,0,11
Balloon,13,5400,126,0,122
Balloon,12,5500,1,0,5
Balloon,13,5500,82,0,99
Balloon,12,5600,3,0,2
Balloon,13,5600,90,0,78
Balloon,12,5700,3,0,1
Balloon,13,5700,52,0,56
Balloon,13,5800,39,0,40
Balloon,12,5900,1,0,0
Balloon,13,5900,25,0,32
Balloon,12,6000,1,0,0
Balloon,13,6000,21,0,15
Balloon,12,6100,1,0,0
Balloon,13,6100,7,0,5
Balloon,13,6200,3,0,3
Balloon,13,6300,2,0,7
Balloon,13,6400,3,0,1
Balloon,13,6500,6,0,5
Balloon,13,6600,2,0,1
Balloon,13,6800,0,0,1
Balloon,13,7000,1,0,0
Bandit,9,2100,0,0,1
Bandit,10,2100,1,0,0
Bandit,9,2700,2,0,0
Bandit,9,3100,1,0,0
Bandit,9,3200,0,0,2
Bandit,9,3300,1,0,0
Bandit,10,3300,0,0,2
Bandit,9,3400,3,0,1
Bandit,10,3400,0,0,2
Bandit,9,3500,1,0,2
Bandit,9,3600,8,0,17
Bandit,10,3600,0,0,1
Bandit,11,3600,0,0,1
Bandit,9,3700,22,0,14
Bandit,10,3700,0,0,2
Bandit,9,3800,20,0,46
Bandit,10,3800,7,0,5
Bandit,9,3900,24,0,24
Bandit,10,3900,8,0,8
Bandit,9,4000,11,0,26
Bandit,10,4000,4,0,6
Bandit,11,4000,1,0,2
Bandit,12,4000,0,0,1
Bandit,13,4000,0,0,5
Bandit,9,4100,21,0,62
Bandit,10,4100,22,0,25
Bandit,11,4100,2,0,0
Bandit,12,4100,0,0,2
Bandit,9,4200,48,0,143
Bandit,10,4200,28,0,39
Bandit,11,4200,5,0,8
Bandit,12,4200,0,0,2
Bandit,13,4200,1,0,0
Bandit,9,4300,77,0,200
Bandit,10,4300,72,0,142
Bandit,11,4300,7,0,16
Bandit,12,4300,6,0,2
Bandit,13,4300,0,0,3
Bandit,9,4400,111,0,245
Bandit,10,4400,126,0,203
Bandit,11,4400,18,0,26
Bandit,12,4400,6,0,4
Bandit,13,4400,1,0,2
Bandit,9,4500,128,0,266
Bandit,10,4500,228,0,329
Bandit,11,4500,50,0,49
Bandit,12,4500,7,0,7
Bandit,13,4500,3,0,4
Bandit,9,4600,109,0,199
Bandit,10,4600,293,0,428
Bandit,11,4600,98,0,112
Bandit,12,4600,22,0,12
Bandit,13,4600,8,0,6
Bandit,9,4700,37,0,107
Bandit,10,4700,239,0,406
Bandit,11,4700,139,0,179
Bandit,12,4700,37,0,33
Bandit,13,4700,13,0,17
Bandit,9,4800,15,0,29
Bandit,10,4800,148,0,279
Bandit,11,4800,171,0,226
Bandit,12,4800,58,0,68
Bandit,13,4800,28,0,18
Bandit,9,4900,0,0,6
Bandit,10,4900,41,0,116
Bandit,11,4900,133,0,209
Bandit,12,4900,77,0,106
Bandit,13,4900,48,0,45
Bandit,9,5000,0,0,1
Bandit,10,5000,19,0,25
Bandit,11,5000,85,0,124
Bandit,12,5000,89,0,98
Bandit,13,5000,71,0,62
Bandit,10,5100,1,0,4
Bandit,11,5100,22,0,40
Bandit,12,5100,64,0,89
Bandit,13,5100,85,0,67
Bandit,10,5200,1,0,0
Bandit,11,5200,9,0,10
Bandit,12,5200,34,0,44
