card,level,trophies,win,draw,lose
Arrows,10,5200,12,0,16
Arrows,11,5200,102,0,149
Arrows,12,5200,391,0,495
Arrows,13,5200,691,0,655
Arrows,9,5300,0,0,2
Arrows,10,5300,3,0,4
Arrows,11,5300,48,0,54
Arrows,12,5300,220,0,269
Arrows,13,5300,676,0,723
Arrows,10,5400,1,0,1
Arrows,11,5400,9,0,18
Arrows,12,5400,104,0,154
Arrows,13,5400,566,0,604
Arrows,10,5500,0,0,1
Arrows,11,5500,3,0,4
Arrows,12,5500,60,0,88
Arrows,13,5500,448,0,496
Arrows,11,5600,1,0,3
Arrows,12,5600,36,0,54
Arrows,13,5600,436,0,400
Arrows,12,5700,24,0,17
Arrows,13,5700,296,0,306
Arrows,11,5800,0,0,2
Arrows,12,5800,12,0,15
Arrows,13,5800,182,0,219
Arrows,11,5900,0,0,2
Arrows,12,5900,5,0,8
Arrows,13,5900,93,0,118
Arrows,12,6000,1,0,1
Arrows,13,6000,78,0,52
Arrows,12,6100,1,0,4
Arrows,13,6100,47,0,48
Arrows,13,6200,21,0,14
Arrows,12,6300,1,0,0
Arrows,13,6300,14,0,17
Arrows,13,6400,10,0,9
Arrows,13,6500,4,0,5
Arrows,13,6600,2,0,1
Arrows,13,6700,1,0,2
Arrows,13,6800,1,0,0
Arrows,13,6900,0,0,2
Arrows,13,7000,0,0,1
Arrows,13,7100,0,0,1
Arrows,13,7200,1,0,0
Baby Dragon,9,600,1,0,0
Baby Dragon,7,700,0,0,1
Baby Dragon,6,900,0,0,1
Baby Dragon,7,900,1,0,2
Baby Dragon,7,1100,3,0,0
Baby Dragon,10,1200,0,0,1
Baby Dragon,7,1300,1,0,1
Baby Dragon,8,1300,0,0,1
Baby Dragon,12,1300,0,0,1
Baby Dragon,6,1400,1,0,3
Baby Dragon,7,1400,0,0,6
Baby Dragon,8,1400,0,0,1
Baby Dragon,6,1500,0,0,1
Baby Dragon,7,1500,3,0,2
Baby Dragon,8,1500,0,0,1
Baby Dragon,10,1500,0,0,1
Baby Dragon,12,1500,0,0,1
Baby Dragon,7,1600,1,0,2
Baby Dragon,8,1600,0,0,1
Baby Dragon,9,1600,2,0,0
Baby Dragon,11,1600,0,0,1
Baby Dragon,6,1700,1,0,0
Baby Dragon,7,1700,1,0,0
Baby Dragon,8,1700,0,0,1
Baby Dragon,11,1700,0,0,1
Baby Dragon,6,1800,2,0,1
Baby Dragon,7,1800,7,0,5
Baby Dragon,8,1800,2,0,4
Baby Dragon,9,1800,0,0,1
Baby Dragon,6,1900,1,0,1
Baby Dragon,7,1900,3,0,7
Baby Dragon,8,1900,3,0,1
Baby Dragon,6,2000,1,0,1
Baby Dragon,7,2000,1,0,1
Baby Dragon,8,2000,3,0,0
Baby Dragon,11,2000,0,0,1
Baby Dragon,6,2100,1,0,4
Baby Dragon,7,2100,7,0,7
Baby Dragon,8,2100,1,0,4
Baby Dragon,6,2200,2,0,1
Baby Dragon,7,2200,8,0,7
Baby Dragon,8,2200,3,0,5
Baby Dragon,9,2200,1,0,0
Baby Dragon,10,2200,1,0,0
Baby Dragon,12,2200,0,0,1
Baby Dragon,6,2300,2,0,0
Baby Dragon,7,2300,2,0,3
Baby Dragon,8,2300,0,0,2
Baby Dragon,11,2300,0,0,1
Baby Dragon,12,2300,0,0,2
Baby Dragon,6,2400,1,0,2
Baby Dragon,7,2400,5,0,11
Baby Dragon,8,2400,14,0,12
Baby Dragon,9,2400,1,0,1
Baby Dragon,7,2500,3,0,7
Baby Dragon,8,2500,6,0,9
Baby Dragon,6,2600,1,0,1
Baby Dragon,7,2600,2,0,1
Baby Dragon,8,2600,4,0,1
Baby Dragon,9,2600,1,0,1
Baby Dragon,12,2600,0,0,2
Baby Dragon,7,2700,5,0,3
Baby Dragon,8,2700,9,0,0
Baby Dragon,9,2700,1,0,0
Baby Dragon,10,2700,0,0,1
Baby Dragon,6,2800,1,0,0
Baby Dragon,7,2800,3,0,8
Baby Dragon,8,2800,5,0,1
Baby Dragon,9,2800,3,0,0
Baby Dragon,7,2900,5,0,4
Baby Dragon,8,2900,5,0,9
Baby Dragon,9,2900,3,0,0
Baby Dragon,6,3000,0,0,1
Baby Dragon,7,3000,2,0,2
Baby Dragon,8,3000,3,0,1
Baby Dragon,9,3000,1,0,0
Baby Dragon,11,3000,0,0,3
Baby Dragon,7,3100,5,0,6
Baby Dragon,8,3100,9,0,5
Baby Dragon,10,3100,0,0,1
Baby Dragon,11,3100,0,0,1
Baby Dragon,12,3100,0,0,1
Baby Dragon,6,3200,2,0,0
Baby Dragon,7,3200,7,0,4
Baby Dragon,8,3200,4,0,2
Baby Dragon,11,3200,1,0,0
Baby Dragon,7,3300,1,0,3
Baby Dragon,8,3300,7,0,4
Baby Dragon,9,3300,2,0,0
Baby Dragon,11,3300,0,0,1
Baby Dragon,6,3400,2,0,0
Baby Dragon,7,3400,8,0,10
Baby Dragon,8,3400,15,0,11
Baby Dragon,9,3400,8,0,5
Baby Dragon,10,3400,1,0,0
Baby Dragon,11,3400,0,0,1
Baby Dragon,12,3400,0,0,2
Baby Dragon,6,3500,2,0,2
Baby Dragon,7,3500,2,0,12
Baby Dragon,8,3500,10,0,17
Baby Dragon,9,3500,7,0,7
Baby Dragon,11,3500,1,0,0
Baby Dragon,6,3600,3,0,1
Baby Dragon,7,3600,17,0,22
Baby Dragon,8,3600,37,0,29
Baby Dragon,9,3600,9,0,10
Baby Dragon,10,3600,4,0,0
Baby Dragon,11,3600,1,0,0
Baby Dragon,12,3600,2,0,1
Baby Dragon,13,3600,0,0,1
Baby Dragon,6,3700,4,0,14
Baby Dragon,7,3700,27,0,55
Baby Dragon,8,3700,53,0,106
Baby Dragon,9,3700,35,0,44
Baby Dragon,10,3700,1,0,1
Baby Dragon,11,3700,1,0,0
Baby Dragon,12,3700,1,0,1
Baby Dragon,6,3800,2,0,9
Baby Dragon,7,3800,27,0,71
Baby Dragon,8,3800,73,0,126
Baby Dragon,9,3800,43,0,53
Baby Dragon,10,3800,7,0,4
Baby Dragon,11,3800,1,0,0
Baby Dragon,6,3900,1,0,8
Baby Dragon,7,3900,13,0,37
Baby Dragon,8,3900,37,0,99
Baby Dragon,9,3900,21,0,37
Baby Dragon,10,3900,4,0,7
Baby Dragon,11,3900,0,0,1
Baby Dragon,6,4000,0,0,2
Baby Dragon,7,4000,4,0,9
Baby Dragon,8,4000,21,0,36
Baby Dragon,9,4000,16,0,31
Baby Dragon,10,4000,7,0,13
Baby Dragon,11,4000,1,0,4
Baby Dragon,12,4000,1,0,1
Baby Dragon,13,4000,0,0,9
Baby Dragon,6,4100,1,0,2
Baby Dragon,7,4100,3,0,14
Baby Dragon,8,4100,18,0,50
Baby Dragon,9,4100,22,0,48
Baby Dragon,10,4100,3,0,9
Baby Dragon,11,4100,0,0,3
Baby Dragon,12,4100,1,0,6
Baby Dragon,13,4100,1,0,7
Baby Dragon,6,4200,1,0,4
Baby Dragon,7,4200,5,0,41
Baby Dragon,8,4200,41,0,104
Baby Dragon,9,4200,41,0,92
Baby Dragon,10,4200,11,0,25
Baby Dragon,11,4200,1,0,5
Baby Dragon,12,4200,3,0,4
Baby Dragon,13,4200,3,0,8
Baby Dragon,6,4300,1,0,4
Baby Dragon,7,4300,8,0,47
Baby Dragon,8,4300,65,0,184
Baby Dragon,9,4300,88,0,166
Baby Dragon,10,4300,21,0,67
Baby Dragon,11,4300,7,0,3
Baby Dragon,12,4300,4,0,10
Baby Dragon,13,4300,2,0,8
Baby Dragon,6,4400,2,0,4
Baby Dragon,7,4400,16,0,41
Baby Dragon,8,4400,79,0,240
Baby Dragon,9,4400,130,0,281
Baby Dragon,10,4400,63,0,118
Baby Dragon,11,4400,4,0,7
Baby Dragon,12,4400,4,0,4
Baby Dragon,13,4400,7,0,3
Baby Dragon,6,4500,1,0,3
Baby Dragon,7,4500,5,0,35
Baby Dragon,8,4500,99,0,258
Baby Dragon,9,4500,221,0,421
Baby Dragon,10,4500,155,0,300
Baby Dragon,11,4500,24,0,16
Baby Dragon,12,4500,4,0,5
Baby Dragon,13,4500,5,0,13
Baby Dragon,6,4600,1,0,4
Baby Dragon,7,4600,11,0,14
Baby Dragon,8,4600,74,0,192
Baby Dragon,9,4600,246,0,456
Baby Dragon,10,4600,309,0,501
Baby Dragon,11,4600,68,0,110
Baby Dragon,12,4600,9,0,19
Baby Dragon,13,4600,9,0,10
Baby Dragon,6,4700,1,0,1
Baby Dragon,7,4700,4,0,6
Baby Dragon,8,4700,45,0,93
Baby Dragon,9,4700,183,0,367
Baby Dragon,10,4700,396,0,661
Baby Dragon,11,4700,188,0,238
Baby Dragon,12,4700,51,0,50
Baby Dragon,13,4700,13,0,21
Baby Dragon,7,4800,0,0,6
Baby Dragon,8,4800,11,0,41
Baby Dragon,9,4800,121,0,218
Baby Dragon,10,4800,440,0,686
Baby Dragon,11,4800,389,0,431
Baby Dragon,12,4800,124,0,123
Baby Dragon,13,4800,42,0,35
Baby Dragon,7,4900,0,0,1
Baby Dragon,8,4900,2,0,14
Baby Dragon,9,4900,32,0,103
Baby Dragon,10,4900,243,0,492
Baby Dragon,11,4900,535,0,636
Baby Dragon,12,4900,239,0,261
Baby Dragon,13,4900,123,0,97
Baby Dragon,8,5000,0,0,4
Baby Dragon,9,5000,6,0,16
Baby Dragon,10,5000,117,0,235
Baby Dragon,11,5000,456,0,571
Baby Dragon,12,5000,454,0,426
Baby Dragon,13,5000,237,0,173
Baby Dragon,9,5100,3,0,3
Baby Dragon,10,5100,24,0,61
Baby Dragon,11,5100,206,0,339
Baby Dragon,12,5100,410,0,472
Baby Dragon,13,5100,371,0,334
Baby Dragon,10,5200,6,0,18
Baby Dragon,11,5200,60,0,124
Baby Dragon,12,5200,283,0,348
Baby Dragon,13,5200,447,0,409
Baby Dragon,11,5300,16,0,37
Baby Dragon,12,5300,152,0,182
Baby Dragon,13,5300,475,0,448
Baby Dragon,11,5400,5,0,9
Baby Dragon,12,5400,74,0,85
Baby Dragon,13,5400,358,0,364
Baby Dragon,11,5500,3,0,5
Baby Dragon,12,5500,19,0,49
Baby Dragon,13,5500,284,0,294
Baby Dragon,11,5600,0,0,1
Baby Dragon,12,5600,14,0,24
Baby Dragon,13,5600,231,0,235
Baby Dragon,11,5700,0,0,1
Baby Dragon,12,5700,6,0,10
Baby Dragon,13,5700,203,0,169
Baby Dragon,11,5800,0,0,1
Baby Dragon,12,5800,3,0,6
Baby Dragon,13,5800,132,0,140
Baby Dragon,12,5900,0,0,4
Baby Dragon,13,5900,88,0,86
Baby Dragon,13,6000,74,0,48
Baby Dragon,12,6100,1,0,0
Baby Dragon,13,6100,47,0,50
Baby Dragon,12,6200,0,0,1
Baby Dragon,13,6200,29,0,26
Baby Dragon,13,6300,25,0,13
Baby Dragon,13,6400,9,0,13
Baby Dragon,13,6500,7,0,8
Baby Dragon,13,6600,3,0,3
Baby Dragon,13,6700,3,0,2
Baby Dragon,13,6800,0,0,1
Baby Dragon,13,7000,2,0,0
Baby Dragon,13,7100,1,0,0
Baby Dragon,13,7200,1,0,0
Baby Dragon,13,7400,1,0,0
Baby Dragon,13,7500,1,0,0
Baby Dragon,13,7600,1,0,0
Balloon,10,1000,0,0,1
Balloon,9,1600,1,0,0
Balloon,8,1700,1,0,0
Balloon,6,1800,1,0,0
Balloon,7,1800,1,0,2
Balloon,8,1800,0,0,1
Balloon,6,1900,0,0,1
Balloon,7,1900,2,0,1
Balloon,6,2000,2,0,0
Balloon,7,2000,1,0,0
Balloon,6,2100,1,0,4
Balloon,7,2100,3,0,5
Balloon,8,2100,1,0,0
Balloon,6,2200,1,0,2
Balloon,7,2200,5,0,1
Balloon,8,2200,0,0,2
Balloon,6,2300,1,0,0
Balloon,7,2300,2,0,1
Balloon,8,2300,1,0,0
Balloon,11,2300,0,0,1
Balloon,13,2300,1,0,0
Balloon,6,2400,3,0,3
Balloon,7,2400,1,0,4
Balloon,8,2400,3,0,3
Balloon,9,2400,0,0,1
Balloon,6,2500,1,0,0
Balloon,7,2500,1,0,0
Balloon,8,2500,0,0,2
Balloon,8,2600,0,0,1
Balloon,9,2600,1,0,0
Balloon,8,2700,1,0,3
Balloon,9,2700,0,0,1
Balloon,6,2800,1,0,2
Balloon,7,2800,2,0,1
Balloon,8,2800,1,0,0
Balloon,6,2900,0,0,1
Balloon,7,2900,4,0,1
Balloon,8,2900,2,0,1
Balloon,9,2900,1,0,0
Balloon,7,3000,2,0,0
Balloon,8,3000,3,0,0
Balloon,9,3000,1,0,0
Balloon,11,3000,0,0,1
Balloon,6,3100,0,0,1
Balloon,7,3100,1,0,4
Balloon,8,3100,2,0,1
Balloon,9,3100,0,0,2
Balloon,6,3200,0,0,2
Balloon,7,3200,1,0,0
Balloon,8,3200,2,0,3
Balloon,6,3300,1,0,0
Balloon,7,3300,0,0,2
Balloon,8,3300,1,0,0
Balloon,11,3300,1,0,0
Balloon,6,3400,1,0,0
Balloon,7,3400,4,0,1
Balloon,8,3400,3,0,4
Balloon,9,3400,1,0,1
Balloon,12,3400,0,0,1
Balloon,6,3500,0,0,5
Balloon,7,3500,2,0,6
Balloon,8,3500,3,0,7
Balloon,9,3500,3,0,0
Balloon,6,3600,5,0,3
Balloon,7,3600,9,0,6
Balloon,8,3600,6,0,15
Balloon,9,3600,1,0,4
Balloon,10,3600,1,0,0
Balloon,11,3600,1,0,0
Balloon,12,3600,1,0,0
Balloon,6,3700,3,0,7
Balloon,7,3700,11,0,23
Balloon,8,3700,22,0,33
Balloon,9,3700,10,0,11
Balloon,10,3700,0,0,1
Balloon,12,3700,1,0,1
Balloon,6,3800,0,0,9
Balloon,7,3800,10,0,33
Balloon,8,3800,23,0,60
Balloon,9,3800,10,0,25
Balloon,10,3800,3,0,1
Balloon,6,3900,0,0,5
Balloon,7,3900,10,0,19
Balloon,8,3900,17,0,40
Balloon,9,3900,15,0,16
Balloon,10,3900,0,0,2
Balloon,11,3900,1,0,0
Balloon,6,4000,0,0,1
Balloon,7,4000,1,0,2
Balloon,8,4000,7,0,24
Balloon,9,4000,5,0,10
Balloon,10,4000,2,0,4
Balloon,11,4000,0,0,2
Balloon,12,4000,3,0,3
Balloon,13,4000,0,0,1
Balloon,6,4100,2,0,1
Balloon,7,4100,4,0,17
Balloon,8,4100,9,0,24
Balloon,9,4100,6,0,17
Balloon,10,4100,5,0,10
Balloon,11,4100,1,0,2
Balloon,12,4100,1,0,3
Balloon,13,4100,0,0,2
Balloon,6,4200,0,0,2
Balloon,7,4200,4,0,24
Balloon,8,4200,13,0,47
Balloon,9,4200,15,0,37
Balloon,10,4200,3,0,13
Balloon,11,4200,1,0,2
Balloon,12,4200,1,0,4
Balloon,13,4200,0,0,3
Balloon,6,4300,3,0,2
Balloon,7,4300,12,0,21
Balloon,8,4300,29,0,97
Balloon,9,4300,39,0,111
Balloon,10,4300,9,0,23
Balloon,11,4300,2,0,2
Balloon,12,4300,1,0,2
Balloon,13,4300,1,0,3
Balloon,6,4400,0,0,4
Balloon,7,4400,10,0,37
Balloon,8,4400,54,0,139
Balloon,9,4400,84,0,182
Balloon,10,4400,37,0,59
Balloon,11,4400,1,0,9
Balloon,12,4400,0,0,4
Balloon,13,4400,5,0,6
Balloon,6,4500,0,0,5
Balloon,7,4500,9,0,35
Balloon,8,4500,73,0,164
Balloon,9,4500,149,0,276
Balloon,10,4500,87,0,153
Balloon,11,4500,16,0,18
Balloon,12,4500,0,0,1
Balloon,13,4500,2,0,5
Balloon,6,4600,1,0,1
Balloon,7,4600,12,0,12
Balloon,8,4600,52,0,136
Balloon,9,4600,179,0,372
Balloon,10,4600,214,0,338
Balloon,11,4600,62,0,86
Balloon,12,4600,10,0,11
Balloon,13,4600,2,0,6
Balloon,6,4700,0,0,1
Balloon,7,4700,1,0,6
Balloon,8,4700,42,0,77
Balloon,9,4700,175,0,330
Balloon,10,4700,335,0,552
Balloon,11,4700,145,0,185
Balloon,12,4700,36,0,36
Balloon,13,4700,10,0,11
Balloon,6,4800,1,0,1
Balloon,7,4800,1,0,1
Balloon,8,4800,12,0,48
Balloon,9,4800,93,0,201
Balloon,10,4800,347,0,645
Balloon,11,4800,315,0,411
Balloon,12,4800,124,0,97
Balloon,13,4800,35,0,29
Balloon,7,4900,1,0,0
Balloon,8,4900,4,0,4
Balloon,9,4900,34,0,95
Balloon,10,4900,257,0,499
Balloon,11,4900,411,0,608
Balloon,12,4900,236,0,248
Balloon,13,4900,90,0,74
